GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G2800390","2010","Mississippi","28","George County","039","George County",20266,1829,69,206,208
"G2800410","2010","Mississippi","28","Greene County","041","Greene County",10441,3749,40,43,127
"G2800430","2010","Mississippi","28","Grenada County","043","Grenada County",12465,9140,36,99,166
"G2800450","2010","Mississippi","28","Hancock County","045","Hancock County",38842,3138,213,810,926
"G2800470","2010","Mississippi","28","Harrison County","047","Harrison County",130366,41393,863,9496,4987
"G2800490","2010","Mississippi","28","Hinds County","049","Hinds County",69769,169370,375,3637,2134
"G2800510","2010","Mississippi","28","Holmes County","051","Holmes County",3001,16018,19,51,109
"G2800530","2010","Mississippi","28","Humphreys County","053","Humphreys County",2203,6987,12,104,69
"G2800550","2010","Mississippi","28","Issaquena County","055","Issaquena County",486,906,3,8,3
"G2800570","2010","Mississippi","28","Itawamba County","057","Itawamba County",21623,1391,47,200,140
"G2800590","2010","Mississippi","28","Jackson County","059","Jackson County",100735,30034,565,5712,2622
"G2800610","2010","Mississippi","28","Jasper County","061","Jasper County",7894,8970,17,79,102
"G2800630","2010","Mississippi","28","Jefferson County","063","Jefferson County",1060,6620,13,6,27
"G2800650","2010","Mississippi","28","Jefferson Davis County","065","Jefferson Davis County",4834,7477,32,57,87
"G2800670","2010","Mississippi","28","Jones County","067","Jones County",45531,19153,328,2132,617
"G2800690","2010","Mississippi","28","Kemper County","069","Kemper County",3689,6288,385,18,76
"G2800710","2010","Mississippi","28","Lafayette County","071","Lafayette County",33976,11201,121,1562,491
"G2800730","2010","Mississippi","28","Lamar County","073","Lamar County",43011,10883,124,1021,619
"G2800750","2010","Mississippi","28","Lauderdale County","075","Lauderdale County",43957,34330,178,1130,666
"G2800770","2010","Mississippi","28","Lawrence County","077","Lawrence County",8624,3974,18,220,93
"G2800790","2010","Mississippi","28","Leake County","079","Leake County",11793,9654,1439,718,201
"G2800810","2010","Mississippi","28","Lee County","081","Lee County",57497,22619,132,1628,1034
"G2800830","2010","Mississippi","28","Leflore County","083","Leflore County",8038,23342,69,670,198
"G2800850","2010","Mississippi","28","Lincoln County","085","Lincoln County",23864,10443,63,237,262
"G2800870","2010","Mississippi","28","Lowndes County","087","Lowndes County",32259,25993,113,762,652
"G2800890","2010","Mississippi","28","Madison County","089","Madison County",54270,36368,165,3607,793
"G2800910","2010","Mississippi","28","Marion County","091","Marion County",17822,8752,46,225,243
"G2800930","2010","Mississippi","28","Marshall County","093","Marshall County",18614,17439,84,716,291
"G2800950","2010","Mississippi","28","Monroe County","095","Monroe County",25035,11420,63,180,291
"G2800970","2010","Mississippi","28","Montgomery County","097","Montgomery County",5790,4967,16,97,55
"G2800990","2010","Mississippi","28","Neshoba County","099","Neshoba County",17974,6207,4815,251,429
"G2801010","2010","Mississippi","28","Newton County","101","Newton County",13734,6567,1092,138,189
"G2801030","2010","Mississippi","28","Noxubee County","103","Noxubee County",3133,8262,20,71,59
"G2801050","2010","Mississippi","28","Oktibbeha County","105","Oktibbeha County",28224,17431,91,1358,567
"G2801070","2010","Mississippi","28","Panola County","107","Panola County",17161,16875,76,290,305
"G2801090","2010","Mississippi","28","Pearl River County","109","Pearl River County",46924,6872,312,755,971
"G2801110","2010","Mississippi","28","Perry County","111","Perry County",9575,2451,36,66,122
"G2801130","2010","Mississippi","28","Pike County","113","Pike County",18745,20813,116,424,306
"G2801150","2010","Mississippi","28","Pontotoc County","115","Pontotoc County",23984,4131,67,1368,407
"G2801170","2010","Mississippi","28","Prentiss County","117","Prentiss County",21312,3488,44,171,261
"G2801190","2010","Mississippi","28","Quitman County","119","Quitman County",2381,5724,19,34,65
"G2801210","2010","Mississippi","28","Rankin County","121","Rankin County",109523,26634,260,3685,1515
"G2801230","2010","Mississippi","28","Scott County","123","Scott County",15051,10585,87,2143,398
"G2801250","2010","Mississippi","28","Sharkey County","125","Sharkey County",1370,3490,3,31,22
"G2801270","2010","Mississippi","28","Simpson County","127","Simpson County",17260,9666,49,304,224
"G2801290","2010","Mississippi","28","Smith County","129","Smith County",12503,3776,19,102,91
"G2801310","2010","Mississippi","28","Stone County","131","Stone County",13982,3404,90,121,189
"G2801330","2010","Mississippi","28","Sunflower County","133","Sunflower County",7493,21479,56,284,138
"G2801350","2010","Mississippi","28","Tallahatchie County","135","Tallahatchie County",5988,8679,42,492,177
"G2801370","2010","Mississippi","28","Tate County","137","Tate County",19313,8755,62,411,345
"G2801390","2010","Mississippi","28","Tippah County","139","Tippah County",17779,3544,54,538,317
"G2801410","2010","Mississippi","28","Tishomingo County","141","Tishomingo County",18509,519,37,364,164
"G2801430","2010","Mississippi","28","Tunica County","143","Tunica County",2553,7918,14,194,99
"G2801450","2010","Mississippi","28","Union County","145","Union County",21973,3935,46,849,331
"G2801470","2010","Mississippi","28","Walthall County","147","Walthall County",8250,6873,55,92,173
"G2801490","2010","Mississippi","28","Warren County","149","Warren County",24548,22920,129,752,424
"G2801510","2010","Mississippi","28","Washington County","151","Washington County",13784,36468,69,515,301
"G2801530","2010","Mississippi","28","Wayne County","153","Wayne County",12300,8071,39,176,161
"G2801550","2010","Mississippi","28","Webster County","155","Webster County",8065,2040,21,49,78
"G2801570","2010","Mississippi","28","Wilkinson County","157","Wilkinson County",2834,6992,12,8,32
"G2801590","2010","Mississippi","28","Winston County","159","Winston County",9972,8753,219,88,166
"G2801610","2010","Mississippi","28","Yalobusha County","161","Yalobusha County",7667,4805,32,60,114
"G2801630","2010","Mississippi","28","Yazoo County","163","Yazoo County",11212,16013,82,327,431
"G2900010","2010","Missouri","29","Adair County","001","Adair County",24066,408,79,619,435
"G2900030","2010","Missouri","29","Andrew County","003","Andrew County",16843,72,51,131,194
"G2900050","2010","Missouri","29","Atchison County","005","Atchison County",5600,17,10,17,41
"G2900070","2010","Missouri","29","Audrain County","007","Audrain County",22931,1646,91,421,440
"G2900090","2010","Missouri","29","Barry County","009","Barry County",32792,107,317,1708,673
"G2900110","2010","Missouri","29","Barton County","011","Barton County",11788,47,142,119,306
"G2900130","2010","Missouri","29","Bates County","013","Bates County",16464,150,104,95,236
"G2900150","2010","Missouri","29","Benton County","015","Benton County",18508,58,117,118,255
"G2900170","2010","Missouri","29","Bollinger County","017","Bollinger County",12106,32,77,44,104
"G2900190","2010","Missouri","29","Boone County","019","Boone County",134621,15111,624,7713,4573
"G2900210","2010","Missouri","29","Buchanan County","021","Buchanan County",79443,4662,396,2515,2185
"G2900230","2010","Missouri","29","Butler County","023","Butler County",38860,2256,234,519,925
"G2900250","2010","Missouri","29","Caldwell County","025","Caldwell County",9091,40,36,100,157
"G2900270","2010","Missouri","29","Callaway County","027","Callaway County",40778,2032,217,463,842
"G2900290","2010","Missouri","29","Camden County","029","Camden County",42468,179,219,554,582
"G2900310","2010","Missouri","29","Cape Girardeau County","031","Cape Girardeau County",67137,5330,186,1631,1390
"G2900330","2010","Missouri","29","Carroll County","033","Carroll County",8981,154,21,37,102
"G2900350","2010","Missouri","29","Carter County","035","Carter County",6053,7,70,35,100
"G2900370","2010","Missouri","29","Cass County","037","Cass County",91261,3517,544,2119,2037
"G2900390","2010","Missouri","29","Cedar County","039","Cedar County",13544,14,83,95,246
"G2900410","2010","Missouri","29","Chariton County","041","Chariton County",7571,156,19,19,66
"G2900430","2010","Missouri","29","Christian County","043","Christian County",74122,449,491,988,1372
"G2900450","2010","Missouri","29","Clark County","045","Clark County",7011,19,9,28,72
"G2900470","2010","Missouri","29","Clay County","047","Clay County",194100,11506,1176,9059,6098
"G2900490","2010","Missouri","29","Clinton County","049","Clinton County",19802,290,153,161,337
"G2900510","2010","Missouri","29","Cole County","051","Cole County",64137,8512,242,1679,1420
"G2900530","2010","Missouri","29","Cooper County","053","Cooper County",15914,1207,58,120,302
"G2900550","2010","Missouri","29","Crawford County","055","Crawford County",24020,67,112,211,286
"G2900570","2010","Missouri","29","Dade County","057","Dade County",7570,30,70,39,174
"G2900590","2010","Missouri","29","Dallas County","059","Dallas County",16182,35,142,127,291
"G2900610","2010","Missouri","29","Daviess County","061","Daviess County",8266,23,32,14,98
"G2900630","2010","Missouri","29","DeKalb County","063","DeKalb County",11205,1459,56,74,98
"G2900650","2010","Missouri","29","Dent County","065","Dent County",15129,55,135,81,257
"G2900670","2010","Missouri","29","Douglas County","067","Douglas County",13284,30,77,48,245
"G2900690","2010","Missouri","29","Dunklin County","069","Dunklin County",27179,3105,71,1099,499
"G2900710","2010","Missouri","29","Franklin County","071","Franklin County",98241,854,318,896,1183
"G2900730","2010","Missouri","29","Gasconade County","073","Gasconade County",14903,27,32,92,168
"G2900750","2010","Missouri","29","Gentry County","075","Gentry County",6629,21,13,29,46
"G2900770","2010","Missouri","29","Greene County","077","Greene County",250866,7892,1856,7385,7175
"G2900790","2010","Missouri","29","Grundy County","079","Grundy County",9947,59,43,107,105
"G2900810","2010","Missouri","29","Harrison County","081","Harrison County",8738,30,32,74,83
"G2900830","2010","Missouri","29","Henry County","083","Henry County",21473,226,111,139,323
"G2900850","2010","Missouri","29","Hickory County","085","Hickory County",9338,25,67,49,148
"G2900870","2010","Missouri","29","Holt County","087","Holt County",4801,8,48,29,26
"G2900890","2010","Missouri","29","Howard County","089","Howard County",9310,532,47,65,190
"G2900910","2010","Missouri","29","Howell County","091","Howell County",38903,156,270,414,657
"G2900930","2010","Missouri","29","Iron County","093","Iron County",10250,138,51,35,156
"G2900950","2010","Missouri","29","Jackson County","095","Jackson County",451073,161367,3352,37680,20686
"G2900970","2010","Missouri","29","Jasper County","097","Jasper County",103596,2267,1778,6028,3735
"G2900990","2010","Missouri","29","Jefferson County","099","Jefferson County",211007,1798,677,2302,2949
"G2901010","2010","Missouri","29","Johnson County","101","Johnson County",47344,2279,278,1324,1370
"G2901030","2010","Missouri","29","Knox County","103","Knox County",4047,14,7,21,42
"G2901050","2010","Missouri","29","Laclede County","105","Laclede County",34051,241,240,353,686
"G2901070","2010","Missouri","29","Lafayette County","107","Lafayette County",31422,742,140,427,650
"G2901090","2010","Missouri","29","Lawrence County","109","Lawrence County",36179,102,329,1371,653
"G2901110","2010","Missouri","29","Lewis County","111","Lewis County",9635,323,30,81,142
"G2901130","2010","Missouri","29","Lincoln County","113","Lincoln County",49938,984,173,534,937
"G2901150","2010","Missouri","29","Linn County","115","Linn County",12401,86,31,84,159
"G2901170","2010","Missouri","29","Livingston County","117","Livingston County",14494,367,49,103,182
"G2901190","2010","Missouri","29","McDonald County","119","McDonald County",19619,133,663,1918,750
"G2901210","2010","Missouri","29","Macon County","121","Macon County",14816,353,33,122,242
"G2901230","2010","Missouri","29","Madison County","123","Madison County",11873,34,44,173,102
"G2901250","2010","Missouri","29","Maries County","125","Maries County",8964,24,54,30,104
"G2901270","2010","Missouri","29","Marion County","127","Marion County",26421,1417,51,281,611
"G2901290","2010","Missouri","29","Mercer County","129","Mercer County",3700,6,17,26,36
"G2901310","2010","Missouri","29","Miller County","131","Miller County",23941,99,136,202,370
"G2901330","2010","Missouri","29","Mississippi County","133","Mississippi County",10633,3440,30,104,151
"G2901350","2010","Missouri","29","Moniteau County","135","Moniteau County",14426,581,54,360,186
"G2901370","2010","Missouri","29","Monroe County","137","Monroe County",8403,264,26,38,109
"G2901390","2010","Missouri","29","Montgomery County","139","Montgomery County",11713,201,23,117,182
"G2901410","2010","Missouri","29","Morgan County","141","Morgan County",19770,131,135,165,364
"G2901430","2010","Missouri","29","New Madrid County","143","New Madrid County",15491,2999,45,145,276
"G2901450","2010","Missouri","29","Newton County","145","Newton County",51914,438,1339,2636,1787
"G2901470","2010","Missouri","29","Nodaway County","147","Nodaway County",22083,566,45,459,217
"G2901490","2010","Missouri","29","Oregon County","149","Oregon County",10511,15,126,46,183
"G2901510","2010","Missouri","29","Osage County","151","Osage County",13718,28,32,34,66
"G2901530","2010","Missouri","29","Ozark County","153","Ozark County",9468,11,70,39,135
"G2901550","2010","Missouri","29","Pemiscot County","155","Pemiscot County",12882,4899,50,194,271
"G2901570","2010","Missouri","29","Perry County","157","Perry County",18442,75,61,223,170
"G2901590","2010","Missouri","29","Pettis County","159","Pettis County",37839,1264,177,1970,951
"G2901610","2010","Missouri","29","Phelps County","161","Phelps County",41409,1008,251,1517,971
"G2901630","2010","Missouri","29","Pike County","163","Pike County",16698,1333,39,185,261
"G2901650","2010","Missouri","29","Platte County","165","Platte County",77914,5270,449,3495,2194
"G2901670","2010","Missouri","29","Polk County","167","Polk County",29946,235,197,283,476
"G2901690","2010","Missouri","29","Pulaski County","169","Pulaski County",40506,5984,410,2842,2532
"G2901710","2010","Missouri","29","Putnam County","171","Putnam County",4889,9,7,32,42
"G2901730","2010","Missouri","29","Ralls County","173","Ralls County",9892,108,14,54,99
"G2901750","2010","Missouri","29","Randolph County","175","Randolph County",23133,1490,74,182,535
"G2901770","2010","Missouri","29","Ray County","177","Ray County",22635,280,119,137,323
"G2901790","2010","Missouri","29","Reynolds County","179","Reynolds County",6477,45,41,29,104
"G2901810","2010","Missouri","29","Ripley County","181","Ripley County",13649,49,124,79,199
"G2901830","2010","Missouri","29","St. Charles County","183","St. Charles County",327018,14960,851,11346,6310
"G2901850","2010","Missouri","29","St. Clair County","185","St. Clair County",9464,53,68,44,176
"G2901860","2010","Missouri","29","Ste. Genevieve County","186","Ste. Genevieve County",17715,118,53,80,179
"G2901870","2010","Missouri","29","St. Francois County","187","St. Francois County",61180,2775,246,402,756
"G2901890","2010","Missouri","29","St. Louis County","189","St. Louis County",701948,233029,1962,43419,18596
"G2901950","2010","Missouri","29","Saline County","195","Saline County",20135,1235,75,1363,562
"G2901970","2010","Missouri","29","Schuyler County","197","Schuyler County",4369,1,7,18,36
"G2901990","2010","Missouri","29","Scotland County","199","Scotland County",4776,3,12,29,23
"G2902010","2010","Missouri","29","Scott County","201","Scott County",33606,4468,83,398,636
"G2902030","2010","Missouri","29","Shannon County","203","Shannon County",8103,17,77,52,192
"G2902050","2010","Missouri","29","Shelby County","205","Shelby County",6249,32,11,34,47
"G2902070","2010","Missouri","29","Stoddard County","207","Stoddard County",29150,275,109,132,302
"G2902090","2010","Missouri","29","Stone County","209","Stone County",31299,53,182,232,436
"G2902110","2010","Missouri","29","Sullivan County","211","Sullivan County",5957,34,44,599,80
"G2902130","2010","Missouri","29","Taney County","213","Taney County",48375,449,410,1312,1129
"G2902150","2010","Missouri","29","Texas County","215","Texas County",24332,876,180,145,475
"G2902170","2010","Missouri","29","Vernon County","217","Vernon County",20409,102,155,198,295
"G2902190","2010","Missouri","29","Warren County","219","Warren County",30685,621,133,499,575
"G2902210","2010","Missouri","29","Washington County","221","Washington County",24142,557,100,90,306
"G2902230","2010","Missouri","29","Wayne County","223","Wayne County",13138,38,56,74,215
"G2902250","2010","Missouri","29","Webster County","225","Webster County",34855,326,244,218,559
"G2902270","2010","Missouri","29","Worth County","227","Worth County",2121,12,5,19,14
"G2902290","2010","Missouri","29","Wright County","229","Wright County",18289,88,106,92,240
"G2905100","2010","Missouri","29","St. Louis city","510","St. Louis city",140267,157160,838,13467,7562
"G3000010","2010","Montana","30","Beaverhead County","001","Beaverhead County",8765,23,127,181,150
"G3000030","2010","Montana","30","Big Horn County","003","Big Horn County",4035,31,8275,188,336
"G3000050","2010","Montana","30","Blaine County","005","Blaine County",3130,7,3208,19,127
"G3000070","2010","Montana","30","Broadwater County","007","Broadwater County",5401,15,73,38,85
"G3000090","2010","Montana","30","Carbon County","009","Carbon County",9793,33,84,67,101
"G3000110","2010","Montana","30","Carter County","011","Carter County",1135,1,11,4,9
"G3000130","2010","Montana","30","Cascade County","013","Cascade County",72584,1010,3487,1299,2947
"G3000150","2010","Montana","30","Chouteau County","015","Chouteau County",4409,3,1267,43,91
"G3000170","2010","Montana","30","Custer County","017","Custer County",11174,34,196,110,185
"G3000190","2010","Montana","30","Daniels County","019","Daniels County",1676,3,37,6,29
"G3000210","2010","Montana","30","Dawson County","021","Dawson County",8582,27,156,58,143
"G3000230","2010","Montana","30","Deer Lodge County","023","Deer Lodge County",8660,38,285,81,234
"G3000250","2010","Montana","30","Fallon County","025","Fallon County",2814,2,12,24,38
"G3000270","2010","Montana","30","Fergus County","027","Fergus County",11193,25,143,49,176
"G3000290","2010","Montana","30","Flathead County","029","Flathead County",86802,201,1028,973,1924
"G3000310","2010","Montana","30","Gallatin County","031","Gallatin County",85084,289,781,1701,1658
"G3000330","2010","Montana","30","Garfield County","033","Garfield County",1189,3,5,3,6
"G3000350","2010","Montana","30","Glacier County","035","Glacier County",4165,17,8795,50,372
"G3000370","2010","Montana","30","Golden Valley County","037","Golden Valley County",831,0,9,25,19
"G3000390","2010","Montana","30","Granite County","039","Granite County",3001,3,13,10,52
"G3000410","2010","Montana","30","Hill County","041","Hill County",11896,50,3497,119,534
"G3000430","2010","Montana","30","Jefferson County","043","Jefferson County",10889,16,163,84,254
"G3000450","2010","Montana","30","Judith Basin County","045","Judith Basin County",2036,1,17,4,14
"G3000470","2010","Montana","30","Lake County","047","Lake County",19945,98,6328,284,2091
"G3000490","2010","Montana","30","Lewis and Clark County","049","Lewis and Clark County",59605,217,1335,686,1552
"G3000510","2010","Montana","30","Liberty County","051","Liberty County",2296,2,5,9,27
"G3000530","2010","Montana","30","Lincoln County","053","Lincoln County",18881,23,182,140,461
"G3000550","2010","Montana","30","McCone County","055","McCone County",1699,4,7,3,21
"G3000570","2010","Montana","30","Madison County","057","Madison County",7445,15,38,89,104
"G3000590","2010","Montana","30","Meagher County","059","Meagher County",1852,2,5,8,24
"G3000610","2010","Montana","30","Mineral County","061","Mineral County",4007,11,63,40,102
"G3000630","2010","Montana","30","Missoula County","063","Missoula County",101320,445,2872,1819,2843
"G3000650","2010","Montana","30","Musselshell County","065","Musselshell County",4360,10,61,22,85
"G3000670","2010","Montana","30","Park County","067","Park County",15090,21,131,137,257
"G3000690","2010","Montana","30","Petroleum County","069","Petroleum County",488,0,0,0,6
"G3000710","2010","Montana","30","Phillips County","071","Phillips County",3702,1,351,28,171
"G3000730","2010","Montana","30","Pondera County","073","Pondera County",5086,7,890,24,146
"G3000750","2010","Montana","30","Powder River County","075","Powder River County",1656,1,27,23,36
"G3000770","2010","Montana","30","Powell County","077","Powell County",6494,69,310,65,89
"G3000790","2010","Montana","30","Prairie County","079","Prairie County",1136,0,2,8,33
"G3000810","2010","Montana","30","Ravalli County","081","Ravalli County",38546,79,360,468,759
"G3000830","2010","Montana","30","Richland County","083","Richland County",9259,13,161,107,206
"G3000850","2010","Montana","30","Roosevelt County","085","Roosevelt County",3736,13,6297,68,311
"G3000870","2010","Montana","30","Rosebud County","087","Rosebud County",5664,25,3202,87,255
"G3000890","2010","Montana","30","Sanders County","089","Sanders County",10453,17,505,79,359
"G3000910","2010","Montana","30","Sheridan County","091","Sheridan County",3229,7,57,25,66
"G3000930","2010","Montana","30","Silver Bow County","093","Silver Bow County",32292,111,655,421,721
"G3000950","2010","Montana","30","Stillwater County","095","Stillwater County",8823,9,73,69,143
"G3000970","2010","Montana","30","Sweet Grass County","097","Sweet Grass County",3528,4,15,48,56
"G3000990","2010","Montana","30","Teton County","099","Teton County",5847,3,88,22,113
"G3001010","2010","Montana","30","Toole County","101","Toole County",4896,29,241,55,103
"G3001030","2010","Montana","30","Treasure County","103","Treasure County",674,0,6,17,21
"G3001050","2010","Montana","30","Valley County","105","Valley County",6409,17,724,64,155
"G3001070","2010","Montana","30","Wheatland County","107","Wheatland County",2078,7,10,21,52
"G3001090","2010","Montana","30","Wibaux County","109","Wibaux County",993,0,4,8,12
"G3001110","2010","Montana","30","Yellowstone County","111","Yellowstone County",134228,935,5881,2816,4112
"G3100010","2010","Nebraska","31","Adams County","001","Adams County",28821,248,131,1742,422
"G3100030","2010","Nebraska","31","Antelope County","003","Antelope County",6517,19,11,97,41
"G3100050","2010","Nebraska","31","Arthur County","005","Arthur County",439,0,2,15,4
"G3100070","2010","Nebraska","31","Banner County","007","Banner County",660,0,3,22,5
"G3100090","2010","Nebraska","31","Blaine County","009","Blaine County",474,1,0,0,3
"G3100110","2010","Nebraska","31","Boone County","011","Boone County",5422,23,12,30,18
"G3100130","2010","Nebraska","31","Box Butte County","013","Box Butte County",10149,52,409,415,283
"G3100150","2010","Nebraska","31","Boyd County","015","Boyd County",2035,1,12,31,20
"G3100170","2010","Nebraska","31","Brown County","017","Brown County",3088,2,9,20,26
"G3100190","2010","Nebraska","31","Buffalo County","019","Buffalo County",42746,383,129,2221,623
"G3100210","2010","Nebraska","31","Burt County","021","Burt County",6579,26,115,54,84
"G3100230","2010","Nebraska","31","Butler County","023","Butler County",8192,24,11,111,57
"G3100250","2010","Nebraska","31","Cass County","025","Cass County",24457,87,83,248,366
"G3100270","2010","Nebraska","31","Cedar County","027","Cedar County",8703,7,22,59,61
"G3100290","2010","Nebraska","31","Chase County","029","Chase County",3644,5,3,266,48
"G3100310","2010","Nebraska","31","Cherry County","031","Cherry County",5180,13,335,44,141
"G3100330","2010","Nebraska","31","Cheyenne County","033","Cheyenne County",9404,19,66,382,127
"G3100350","2010","Nebraska","31","Clay County","035","Clay County",6082,22,31,312,95
"G3100370","2010","Nebraska","31","Colfax County","037","Colfax County",7635,89,114,2464,213
"G3100390","2010","Nebraska","31","Cuming County","039","Cuming County",8518,13,29,477,102
"G3100410","2010","Nebraska","31","Custer County","041","Custer County",10663,28,35,105,108
"G3100430","2010","Nebraska","31","Dakota County","043","Dakota County",14810,660,566,4487,483
"G3100450","2010","Nebraska","31","Dawes County","045","Dawes County",8208,134,362,245,233
"G3100470","2010","Nebraska","31","Dawson County","047","Dawson County",18978,744,199,3893,512
"G3100490","2010","Nebraska","31","Deuel County","049","Deuel County",1883,1,10,24,23
"G3100510","2010","Nebraska","31","Dixon County","051","Dixon County",5548,18,23,353,58
"G3100530","2010","Nebraska","31","Dodge County","053","Dodge County",33337,205,180,2449,520
"G3100550","2010","Nebraska","31","Douglas County","055","Douglas County",395025,60071,3731,43794,14489
"G3100570","2010","Nebraska","31","Dundy County","057","Dundy County",1914,7,13,48,26
"G3100590","2010","Nebraska","31","Fillmore County","059","Fillmore County",5703,36,28,75,48
"G3100610","2010","Nebraska","31","Franklin County","061","Franklin County",3163,2,10,16,34
"G3100630","2010","Nebraska","31","Frontier County","063","Frontier County",2711,0,8,15,22
"G3100650","2010","Nebraska","31","Furnas County","065","Furnas County",4804,10,20,71,54
"G3100670","2010","Nebraska","31","Gage County","067","Gage County",21610,72,108,222,299
"G3100690","2010","Nebraska","31","Garden County","069","Garden County",1987,4,12,25,29
"G3100710","2010","Nebraska","31","Garfield County","071","Garfield County",2033,3,0,8,5
"G3100730","2010","Nebraska","31","Gosper County","073","Gosper County",1984,8,2,24,26
"G3100750","2010","Nebraska","31","Grant County","075","Grant County",604,0,1,4,5
"G3100770","2010","Nebraska","31","Greeley County","077","Greeley County",2478,16,5,26,13
"G3100790","2010","Nebraska","31","Hall County","079","Hall County",48413,1023,529,7420,1222
"G3100810","2010","Nebraska","31","Hamilton County","081","Hamilton County",8955,19,15,70,65
"G3100830","2010","Nebraska","31","Harlan County","083","Harlan County",3367,1,15,23,17
"G3100850","2010","Nebraska","31","Hayes County","085","Hayes County",939,0,2,25,1
"G3100870","2010","Nebraska","31","Hitchcock County","087","Hitchcock County",2839,7,12,25,25
"G3100890","2010","Nebraska","31","Holt County","089","Holt County",10132,16,29,208,50
"G3100910","2010","Nebraska","31","Hooker County","091","Hooker County",728,0,4,0,4
"G3100930","2010","Nebraska","31","Howard County","093","Howard County",6122,15,22,43,72
"G3100950","2010","Nebraska","31","Jefferson County","095","Jefferson County",7323,24,27,82,91
"G3100970","2010","Nebraska","31","Johnson County","097","Johnson County",4546,278,58,309,26
"G3100990","2010","Nebraska","31","Kearney County","099","Kearney County",6284,12,16,99,78
"G3101010","2010","Nebraska","31","Keith County","101","Keith County",8005,18,41,172,132
"G3101030","2010","Nebraska","31","Keya Paha County","103","Keya Paha County",817,0,1,3,3
"G3101050","2010","Nebraska","31","Kimball County","105","Kimball County",3599,6,50,96,70
"G3101070","2010","Nebraska","31","Knox County","107","Knox County",7753,8,786,37,117
"G3101090","2010","Nebraska","31","Lancaster County","109","Lancaster County",248615,9920,2140,16847,7885
"G3101110","2010","Nebraska","31","Lincoln County","111","Lincoln County",34229,262,214,1059,524
"G3101130","2010","Nebraska","31","Logan County","113","Logan County",751,1,7,2,2
"G3101150","2010","Nebraska","31","Loup County","115","Loup County",625,1,1,4,1
"G3101170","2010","Nebraska","31","McPherson County","117","McPherson County",529,2,0,0,8
"G3101190","2010","Nebraska","31","Madison County","119","Madison County",30752,444,401,2669,610
"G3101210","2010","Nebraska","31","Merrick County","121","Merrick County",7550,15,31,171,78
"G3101230","2010","Nebraska","31","Morrill County","123","Morrill County",4600,12,55,298,77
"G3101250","2010","Nebraska","31","Nance County","125","Nance County",3659,8,10,21,37
"G3101270","2010","Nebraska","31","Nemaha County","127","Nemaha County",7026,63,19,69,71
"G3101290","2010","Nebraska","31","Nuckolls County","129","Nuckolls County",4383,6,10,40,61
"G3101310","2010","Nebraska","31","Otoe County","131","Otoe County",14932,75,46,508,179
"G3101330","2010","Nebraska","31","Pawnee County","133","Pawnee County",2708,9,4,18,34
"G3101350","2010","Nebraska","31","Perkins County","135","Perkins County",2884,11,6,58,11
"G3101370","2010","Nebraska","31","Phelps County","137","Phelps County",8899,13,35,152,89
"G3101390","2010","Nebraska","31","Pierce County","139","Pierce County",7147,14,16,51,38
"G3101410","2010","Nebraska","31","Platte County","141","Platte County",29021,145,219,2376,476
"G3101430","2010","Nebraska","31","Polk County","143","Polk County",5292,6,11,43,54
"G3101450","2010","Nebraska","31","Red Willow County","145","Red Willow County",10612,81,52,187,123
"G3101470","2010","Nebraska","31","Richardson County","147","Richardson County",7886,15,250,59,153
"G3101490","2010","Nebraska","31","Rock County","149","Rock County",1503,1,9,7,6
"G3101510","2010","Nebraska","31","Saline County","151","Saline County",11783,125,55,2014,223
"G3101530","2010","Nebraska","31","Sarpy County","153","Sarpy County",138879,6321,733,7947,4960
"G3101550","2010","Nebraska","31","Saunders County","155","Saunders County",20201,71,53,234,221
"G3101570","2010","Nebraska","31","Scotts Bluff County","157","Scotts Bluff County",32307,204,782,2956,721
"G3101590","2010","Nebraska","31","Seward County","159","Seward County",16315,60,53,142,180
"G3101610","2010","Nebraska","31","Sheridan County","161","Sheridan County",4629,12,619,47,162
"G3101630","2010","Nebraska","31","Sherman County","163","Sherman County",3122,3,2,13,12
"G3101650","2010","Nebraska","31","Sioux County","165","Sioux County",1260,1,2,33,15
"G3101670","2010","Nebraska","31","Stanton County","167","Stanton County",5814,41,25,179,70
"G3101690","2010","Nebraska","31","Thayer County","169","Thayer County",5120,12,8,40,48
"G3101710","2010","Nebraska","31","Thomas County","171","Thomas County",635,1,1,3,7
"G3101730","2010","Nebraska","31","Thurston County","173","Thurston County",2801,17,3963,24,135
"G3101750","2010","Nebraska","31","Valley County","175","Valley County",4152,6,5,65,32
"G3101770","2010","Nebraska","31","Washington County","177","Washington County",19673,122,44,198,197
"G3101790","2010","Nebraska","31","Wayne County","179","Wayne County",9091,129,32,236,107
"G3101810","2010","Nebraska","31","Webster County","181","Webster County",3659,18,8,69,58
"G3101830","2010","Nebraska","31","Wheeler County","183","Wheeler County",804,0,1,6,7
"G3101850","2010","Nebraska","31","York County","185","York County",12980,158,58,330,139
"G3200010","2010","Nevada","32","Churchill County","001","Churchill County",20407,395,1129,1899,1047
"G3200030","2010","Nevada","32","Clark County","003","Clark County",1188112,204379,14422,444965,99391
"G3200050","2010","Nevada","32","Douglas County","005","Douglas County",42130,201,896,2297,1473
"G3200070","2010","Nevada","32","Elko County","007","Elko County",38772,378,2594,5533,1541
