GISJOIN,YEAR,STATE,STATEA,PLACE,PLACEA,NAME,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G2703650","1970","Minnesota","27","Starbuck","3650","Starbuck",1136,0,1,1,
"G2703670","1970","Minnesota","27","Stewartville","3670","Stewartville",2795,1,0,6,
"G2703675","1970","Minnesota","27","Stillwater","3675","Stillwater",10159,1,12,19,
"G2703760","1970","Minnesota","27","Thief River Falls","3760","Thief River Falls",8595,2,13,8,
"G2703775","1970","Minnesota","27","Tonka Bay","3775","Tonka Bay",1392,0,1,4,
"G2703785","1970","Minnesota","27","Tracy","3785","Tracy",2515,1,0,0,
"G2703810","1970","Minnesota","27","Truman","3810","Truman",1132,0,1,4,
"G2703830","1970","Minnesota","27","Two Harbors","3830","Two Harbors",4413,0,20,4,
"G2703835","1970","Minnesota","27","Tyler","3835","Tyler",1064,0,4,1,
"G2703865","1970","Minnesota","27","Vadnais Heights","3865","Vadnais Heights",3367,6,14,4,
"G2703915","1970","Minnesota","27","Virginia","3915","Virginia",12386,3,51,10,
"G2703920","1970","Minnesota","27","Wabasha","3920","Wabasha",2370,0,0,1,
"G2703930","1970","Minnesota","27","Waconia","3930","Waconia",2434,0,2,9,
"G2703935","1970","Minnesota","27","Wadena","3935","Wadena",4634,2,3,1,
"G2703945","1970","Minnesota","27","Waite Park","3945","Waite Park",2815,2,0,7,
"G2703955","1970","Minnesota","27","Walker","3955","Walker",1024,0,48,1,
"G2703990","1970","Minnesota","27","Warren","3990","Warren",1989,0,6,4,
"G2703995","1970","Minnesota","27","Warroad","3995","Warroad",1055,0,31,0,
"G2704000","1970","Minnesota","27","Waseca","4000","Waseca",6780,1,0,8,
"G2704005","1970","Minnesota","27","Watertown","4005","Watertown",1387,0,0,3,
"G2704010","1970","Minnesota","27","Waterville","4010","Waterville",1531,0,6,2,
"G2704035","1970","Minnesota","27","Wayzata","4035","Wayzata",3686,4,1,9,
"G2704045","1970","Minnesota","27","Wells","4045","Wells",2790,0,0,1,
"G2704070","1970","Minnesota","27","West St Paul","4070","West St Paul",18664,25,24,86,
"G2704085","1970","Minnesota","27","Wheaton","4085","Wheaton",2014,0,6,9,
"G2704090","1970","Minnesota","27","White Bear Lake","4090","White Bear Lake",23205,12,22,74,
"G2704110","1970","Minnesota","27","Willmar","4110","Willmar",12831,10,4,24,
"G2704130","1970","Minnesota","27","Windom","4130","Windom",3932,3,4,13,
"G2704140","1970","Minnesota","27","Winnebago","4140","Winnebago",1782,1,0,8,
"G2704145","1970","Minnesota","27","Winona","4145","Winona",26342,27,14,55,
"G2704150","1970","Minnesota","27","Winsted","4150","Winsted",1266,0,0,0,
"G2704155","1970","Minnesota","27","Winthrop","4155","Winthrop",1391,0,0,0,
"G2704173","1970","Minnesota","27","Woodbury","4173","Woodbury",6132,13,8,31,
"G2704190","1970","Minnesota","27","Worthington","4190","Worthington",9735,61,24,5,
"G2704230","1970","Minnesota","27","Zumbrota","4230","Zumbrota",1920,1,4,4,
"G2800005","1970","Mississippi","28","Aberdeen","0005","Aberdeen",3621,2533,0,3,
"G2800010","1970","Mississippi","28","Ackerman","0010","Ackerman",1018,484,0,0,
"G2800020","1970","Mississippi","28","Amory","0020","Amory",5509,1726,1,0,
"G2800045","1970","Mississippi","28","Baldwyn","0045","Baldwyn",1539,826,0,1,
"G2800055","1970","Mississippi","28","Batesville","0055","Batesville",3103,689,0,4,
"G2800060","1970","Mississippi","28","Bay St Louis","0060","Bay St Louis",5323,1416,3,10,
"G2800065","1970","Mississippi","28","Bay Springs","0065","Bay Springs",1189,611,0,1,
"G2800070","1970","Mississippi","28","Beaumont","0070","Beaumont",676,385,0,0,
"G2800085","1970","Mississippi","28","Belzoni","0085","Belzoni",1224,1911,3,8,
"G2800110","1970","Mississippi","28","Biloxi","0110","Biloxi",41507,6577,46,356,
"G2800130","1970","Mississippi","28","Booneville","0130","Booneville",4991,903,0,1,
"G2800140","1970","Mississippi","28","Brandon","0140","Brandon",1993,691,0,1,
"G2800150","1970","Mississippi","28","Brookhaven","0150","Brookhaven",6650,4037,6,7,
"G2800160","1970","Mississippi","28","Bruce","0160","Bruce",1351,681,1,0,
"G2800165","1970","Mississippi","28","Bude","0165","Bude",568,578,0,0,
"G2800185","1970","Mississippi","28","Calhoun City","0185","Calhoun City",1416,431,0,0,
"G2800190","1970","Mississippi","28","Canton","0190","Canton",4550,5946,2,5,
"G2800200","1970","Mississippi","28","Carthage","0200","Carthage",2350,666,14,1,
"G2800210","1970","Mississippi","28","Centreville","0210","Centreville",981,834,4,0,
"G2800215","1970","Mississippi","28","Charleston","0215","Charleston",1364,1448,0,9,
"G2800225","1970","Mississippi","28","Clarksdale","0225","Clarksdale",9840,11703,2,128,
"G2800235","1970","Mississippi","28","Cleveland","0235","Cleveland",8284,4919,4,120,
"G2800240","1970","Mississippi","28","Clinton","0240","Clinton",6584,658,1,3,
"G2800245","1970","Mississippi","28","Coffeeville","0245","Coffeeville",548,459,0,17,
"G2800250","1970","Mississippi","28","Coldwater","0250","Coldwater",674,776,0,0,
"G2800255","1970","Mississippi","28","Collins","0255","Collins",1194,739,0,1,
"G2800260","1970","Mississippi","28","Columbia","0260","Columbia",5452,2117,14,4,
"G2800265","1970","Mississippi","28","Columbus","0265","Columbus",16021,9721,9,44,
"G2800267","1970","Mississippi","28","Columbus Base (U)","0267","Columbus Base (U)",3755,279,9,31,
"G2800270","1970","Mississippi","28","Como","0270","Como",459,543,1,0,
"G2800275","1970","Mississippi","28","Corinth","0275","Corinth",9337,2228,5,11,
"G2800290","1970","Mississippi","28","Crenshaw","0290","Crenshaw",376,893,1,1,
"G2800310","1970","Mississippi","28","Crystal Springs","0310","Crystal Springs",2356,1818,3,3,
"G2800315","1970","Mississippi","28","Decatur","0315","Decatur",1063,247,0,1,
"G2800320","1970","Mississippi","28","De Kalb","0320","De Kalb",685,387,0,0,
"G2800330","1970","Mississippi","28","D>Iberville (U)","0330","D>Iberville (U)",7278,3,1,6,
"G2800345","1970","Mississippi","28","Drew","0345","Drew",1365,1194,0,15,
"G2800360","1970","Mississippi","28","Durant","0360","Durant",1406,1344,2,0,
"G2800380","1970","Mississippi","28","Edwards","0380","Edwards",367,869,0,0,
"G2800385","1970","Mississippi","28","Ellisville","0385","Ellisville",3514,1111,7,11,
"G2800400","1970","Mississippi","28","Escatawpa (U)","0400","Escatawpa (U)",1341,238,0,0,
"G2800410","1970","Mississippi","28","Eupora","0410","Eupora",1255,537,0,0,
"G2800415","1970","Mississippi","28","Fayette","0415","Fayette",405,1318,1,1,
"G2800435","1970","Mississippi","28","Forest","0435","Forest",2655,1423,7,0,
"G2800450","1970","Mississippi","28","Friars Point","0450","Friars Point",228,949,0,0,
"G2800455","1970","Mississippi","28","Fulton","0455","Fulton",2611,282,4,2,
"G2800467","1970","Mississippi","28","Gautier (U)","0467","Gautier (U)",1852,235,0,0,
"G2800480","1970","Mississippi","28","Gloster","0480","Gloster",687,714,0,0,
"G2800490","1970","Mississippi","28","Goodman","0490","Goodman",771,421,2,0,
"G2800495","1970","Mississippi","28","Greenville","0495","Greenville",18835,20619,7,187,
"G2800500","1970","Mississippi","28","Greenville North (U)","0500","Greenville North (U)",889,1263,0,2,
"G2800505","1970","Mississippi","28","Greenwood","0505","Greenwood",11118,11130,18,134,
"G2800510","1970","Mississippi","28","Grenada","0510","Grenada",5601,4338,0,5,
"G2800515","1970","Mississippi","28","Gulfport","0515","Gulfport",33146,7412,66,167,
"G2800535","1970","Mississippi","28","Hattiesburg","0535","Hattiesburg",27133,11024,35,85,
"G2800537","1970","Mississippi","28","Hattiesburg South (U)","0537","Hattiesburg South (U)",1052,1436,1,2,
"G2800540","1970","Mississippi","28","Hazlehurst","0540","Hazlehurst",1956,2617,1,3,
"G2800545","1970","Mississippi","28","Heidelberg","0545","Heidelberg",560,552,0,0,
"G2800550","1970","Mississippi","28","Hernando","0550","Hernando",1719,771,0,9,
"G2800570","1970","Mississippi","28","Hollandale","0570","Hollandale",944,2274,1,41,
"G2800575","1970","Mississippi","28","Holly Springs","0575","Holly Springs",2317,3389,14,8,
"G2800585","1970","Mississippi","28","Houston","0585","Houston",2004,712,0,4,
"G2800590","1970","Mississippi","28","Indianola","0590","Indianola",3903,5000,3,41,
"G2800595","1970","Mississippi","28","Inverness","0595","Inverness",533,549,0,37,
"G2800605","1970","Mississippi","28","Itta Bena","0605","Itta Bena",839,1632,4,14,
"G2800610","1970","Mississippi","28","Iuka","0610","Iuka",2132,257,0,0,
"G2800615","1970","Mississippi","28","Jackson","0615","Jackson",92651,61063,118,136,
"G2800620","1970","Mississippi","28","Jonestown","0620","Jonestown",207,891,0,12,
"G2800630","1970","Mississippi","28","Kosciusko","0630","Kosciusko",4599,2644,19,4,
"G2800650","1970","Mississippi","28","Lambert","0650","Lambert",776,734,0,1,
"G2800655","1970","Mississippi","28","Laurel","0655","Laurel",15201,8914,6,24,
"G2800660","1970","Mississippi","28","Leakesville","0660","Leakesville",851,236,0,3,
"G2800670","1970","Mississippi","28","Leland","0670","Leland",2569,3413,2,16,
"G2800680","1970","Mississippi","28","Lexington","0680","Lexington",1324,1414,0,18,
"G2800690","1970","Mississippi","28","Long Beach","0690","Long Beach",5866,246,11,47,
"G2800705","1970","Mississippi","28","Louisville","0705","Louisville",4080,2539,5,2,
"G2800710","1970","Mississippi","28","Lucedale","0710","Lucedale",1571,512,0,0,
"G2800720","1970","Mississippi","28","Lumberton","0720","Lumberton",1224,857,0,3,
"G2800730","1970","Mississippi","28","Mc Comb","0730","Mc Comb",7971,3990,3,5,
"G2800735","1970","Mississippi","28","Mc Comb South (U)","0735","Mc Comb South (U)",117,966,0,2,
"G2800750","1970","Mississippi","28","Macon","0750","Macon",1398,1214,0,0,
"G2800760","1970","Mississippi","28","Magee","0760","Magee",2483,486,3,1,
"G2800765","1970","Mississippi","28","Magnolia","0765","Magnolia",1021,887,1,4,
"G2800785","1970","Mississippi","28","Marks","0785","Marks",1070,1520,0,19,
"G2800800","1970","Mississippi","28","Mendenhall","0800","Mendenhall",1761,641,0,0,
"G2800805","1970","Mississippi","28","Meridian","0805","Meridian",29880,15106,27,70,
"G2800807","1970","Mississippi","28","Meridian Station (U)","0807","Meridian Station (U)",2270,63,17,115,
"G2800830","1970","Mississippi","28","Monticello","0830","Monticello",1315,473,1,1,
"G2800840","1970","Mississippi","28","Moorhead","0840","Moorhead",818,1434,2,30,
"G2800843","1970","Mississippi","28","Morgantown (U)","0843","Morgantown (U)",1916,81,6,5,
"G2800845","1970","Mississippi","28","Morton","0845","Morton",1912,753,4,3,
"G2800850","1970","Mississippi","28","Moss Point","0850","Moss Point",10929,8366,14,12,
"G2800855","1970","Mississippi","28","Mound Bayou","0855","Mound Bayou",22,2106,1,5,
"G2800870","1970","Mississippi","28","Natchez","0870","Natchez",9733,9959,1,11,
"G2800880","1970","Mississippi","28","Nettleton","0880","Nettleton",1123,468,0,0,
"G2800885","1970","Mississippi","28","New Albany","0885","New Albany",4877,1543,2,4,
"G2800900","1970","Mississippi","28","Newton","0900","Newton",2250,1299,4,3,
"G2800930","1970","Mississippi","28","Ocean Springs","0930","Ocean Springs",8773,783,11,13,
"G2800935","1970","Mississippi","28","Okolona","0935","Okolona",1945,1057,0,0,
"G2800940","1970","Mississippi","28","Olive Branch","0940","Olive Branch",1099,414,0,0,
"G2800955","1970","Mississippi","28","Oxford","0955","Oxford",11323,2362,4,157,
"G2800975","1970","Mississippi","28","Pascagoula","0975","Pascagoula",23663,3564,20,17,
"G2800980","1970","Mississippi","28","Pass Christian","0980","Pass Christian",2110,862,0,7,
"G2800985","1970","Mississippi","28","Pearl (U)","0985","Pearl (U)",9599,10,0,14,
"G2800990","1970","Mississippi","28","Pelahatchie","0990","Pelahatchie",826,475,0,5,
"G2800995","1970","Mississippi","28","Petal (U)","0995","Petal (U)",6812,162,1,11,
"G2801000","1970","Mississippi","28","Philadelphia","1000","Philadelphia",4335,1907,28,4,
"G2801005","1970","Mississippi","28","Picayune","1005","Picayune",6932,3531,0,4,
"G2801010","1970","Mississippi","28","Pickens","1010","Pickens",329,683,0,0,
"G2801030","1970","Mississippi","28","Pontotoc","1030","Pontotoc",2882,567,0,4,
"G2801040","1970","Mississippi","28","Poplarville","1040","Poplarville",1734,576,1,1,
"G2801045","1970","Mississippi","28","Port Gibson","1045","Port Gibson",864,1721,1,3,
"G2801060","1970","Mississippi","28","Prentiss","1060","Prentiss",1479,310,0,0,
"G2801070","1970","Mississippi","28","Purvis","1070","Purvis",1400,459,1,0,
"G2801075","1970","Mississippi","28","Quitman","1075","Quitman",1895,806,0,1,
"G2801080","1970","Mississippi","28","Raleigh","1080","Raleigh",833,185,0,0,
"G2801090","1970","Mississippi","28","Raymond","1090","Raymond",1434,182,1,3,
"G2801095","1970","Mississippi","28","Richton","1095","Richton",792,316,0,2,
"G2801100","1970","Mississippi","28","Ridgeland","1100","Ridgeland",1538,109,0,3,
"G2801110","1970","Mississippi","28","Ripley","1110","Ripley",2845,637,0,0,
"G2801115","1970","Mississippi","28","Rolling Fork","1115","Rolling Fork",967,1063,0,4,
"G2801125","1970","Mississippi","28","Rosedale","1125","Rosedale",891,1686,0,22,
"G2801135","1970","Mississippi","28","Ruleville","1135","Ruleville",1036,1308,1,6,
"G2801155","1970","Mississippi","28","Sardis","1155","Sardis",1305,1086,0,0,
"G2801180","1970","Mississippi","28","Senatobia","1180","Senatobia",3060,1182,1,4,
"G2801190","1970","Mississippi","28","Shaw","1190","Shaw",728,1779,1,5,
"G2801195","1970","Mississippi","28","Shelby","1195","Shelby",841,1789,0,15,
"G2801245","1970","Mississippi","28","Southaven (U)","1245","Southaven (U)",8915,11,0,5,
"G2801250","1970","Mississippi","28","Starkville","1250","Starkville",8479,2798,9,83,
"G2801253","1970","Mississippi","28","State College (U)","1253","State College (U)",4045,474,0,76,
"G2801265","1970","Mississippi","28","Stonewall","1265","Stonewall",978,183,0,0,
"G2801275","1970","Mississippi","28","Summit","1275","Summit",672,968,0,0,
"G2801305","1970","Mississippi","28","Taylorsville","1305","Taylorsville",1107,192,0,0,
"G2801310","1970","Mississippi","28","Tchula","1310","Tchula",507,1216,0,6,
"G2801340","1970","Mississippi","28","Tunica","1340","Tunica",1093,587,0,5,
"G2801342","1970","Mississippi","28","Tunica North (U)","1342","Tunica North (U)",99,1225,0,1,
"G2801345","1970","Mississippi","28","Tupelo","1345","Tupelo",16874,3579,3,15,
"G2801350","1970","Mississippi","28","Tutwiler","1350","Tutwiler",479,607,0,17,
"G2801355","1970","Mississippi","28","Tylertown","1355","Tylertown",1163,572,0,1,
"G2801360","1970","Mississippi","28","Union","1360","Union",1299,553,1,3,
"G2801370","1970","Mississippi","28","Utica","1370","Utica",585,432,0,2,
"G2801385","1970","Mississippi","28","Verona","1385","Verona",1486,390,0,1,
"G2801390","1970","Mississippi","28","Vicksburg","1390","Vicksburg",12824,12568,13,73,
"G2801410","1970","Mississippi","28","Water Valley","1410","Water Valley",2196,1081,1,7,
"G2801415","1970","Mississippi","28","Waveland","1415","Waveland",2811,294,0,3,
"G2801420","1970","Mississippi","28","Waynesboro","1420","Waynesboro",2668,1695,4,1,
"G2801440","1970","Mississippi","28","Wesson","1440","Wesson",1193,59,0,1,
"G2801450","1970","Mississippi","28","West Gulfport (U)","1450","West Gulfport (U)",573,6421,0,2,
"G2801455","1970","Mississippi","28","West Point","1455","West Point",4925,3783,2,4,
"G2801460","1970","Mississippi","28","Wiggins","1460","Wiggins",2155,834,6,0,
"G2801465","1970","Mississippi","28","Winona","1465","Winona",3319,2195,1,6,
"G2801475","1970","Mississippi","28","Woodville","1475","Woodville",626,1105,0,3,
"G2801480","1970","Mississippi","28","Yazoo City","1480","Yazoo City",4312,6469,1,14,
"G2900005","1970","Missouri","29","Adrian","0005","Adrian",1258,0,0,1,
"G2900012","1970","Missouri","29","Afton (U)","0012","Afton (U)",24038,7,4,18,
"G2900030","1970","Missouri","29","Albany","0030","Albany",1799,0,2,3,
"G2900090","1970","Missouri","29","Anderson","0090","Anderson",1062,0,2,1,
"G2900115","1970","Missouri","29","Appleton City","0115","Appleton City",1049,6,3,0,
"G2900125","1970","Missouri","29","Arbor Terrace","0125","Arbor Terrace",1137,302,0,1,
"G2900200","1970","Missouri","29","Aurora","0200","Aurora",5350,1,7,1,
"G2900210","1970","Missouri","29","Ava","0210","Ava",2497,4,0,3,
"G2900235","1970","Missouri","29","Ballwin","0235","Ballwin",10615,15,2,24,
"G2900265","1970","Missouri","29","Bella Villa","0265","Bella Villa",1418,0,0,1,
"G2900275","1970","Missouri","29","Belle","0275","Belle",1132,0,1,0,
"G2900280","1970","Missouri","29","Bellefontaine Neighbors","0280","Bellefontaine Neighbors",13793,167,0,27,
"G2900295","1970","Missouri","29","Bel-Nor","0295","Bel-Nor",2047,31,0,7,
"G2900300","1970","Missouri","29","Bel-Ridge","0300","Bel-Ridge",5529,18,3,11,
"G2900305","1970","Missouri","29","Belton","0305","Belton",9426,268,26,63,
"G2900330","1970","Missouri","29","Berkeley","0330","Berkeley",17954,1723,11,55,
"G2900335","1970","Missouri","29","Bernie","0335","Bernie",1627,12,1,1,
"G2900345","1970","Missouri","29","Bethany","0345","Bethany",2910,1,3,0,
"G2900385","1970","Missouri","29","Bismarck","0385","Bismarck",1386,0,1,0,
"G2900415","1970","Missouri","29","Bloomfield","0415","Bloomfield",1582,0,0,2,
"G2900425","1970","Missouri","29","Blue Springs","0425","Blue Springs",6748,3,6,22,
"G2900427","1970","Missouri","29","Blue Summit","0427","Blue Summit",1276,3,0,4,
"G2900445","1970","Missouri","29","Bolivar","0445","Bolivar",4734,14,4,17,
"G2900450","1970","Missouri","29","Bonne Terre","0450","Bonne Terre",3594,24,1,3,
"G2900455","1970","Missouri","29","Boonville","0455","Boonville",6640,850,5,19,
"G2900475","1970","Missouri","29","Bowling Green","0475","Bowling Green",2640,286,10,0,
"G2900495","1970","Missouri","29","Branson","0495","Branson",2165,0,6,4,
"G2900520","1970","Missouri","29","Breckenridge Hills","0520","Breckenridge Hills",6201,791,1,18,
"G2900525","1970","Missouri","29","Brentwood","0525","Brentwood",10381,627,8,232,
"G2900530","1970","Missouri","29","Bridgeton","0530","Bridgeton",19786,133,13,60,
"G2900550","1970","Missouri","29","Brookfield","0550","Brookfield",5356,123,1,11,
"G2900570","1970","Missouri","29","Brunswick","0570","Brunswick",1196,172,1,1,
"G2900580","1970","Missouri","29","Buckner","0580","Buckner",1690,0,3,2,
"G2900590","1970","Missouri","29","Buffalo","0590","Buffalo",1913,2,0,0,
"G2900610","1970","Missouri","29","Butler","0610","Butler",3837,144,1,2,
"G2900620","1970","Missouri","29","Cabool","0620","Cabool",1847,0,1,0,
"G2900645","1970","Missouri","29","California","0645","California",3037,59,5,4,
"G2900655","1970","Missouri","29","Calverton Park","0655","Calverton Park",2025,0,0,0,
"G2900670","1970","Missouri","29","Camdenton","0670","Camdenton",1636,0,0,0,
"G2900675","1970","Missouri","29","Cameron","0675","Cameron",3918,29,12,1,
"G2900680","1970","Missouri","29","Campbell","0680","Campbell",1978,0,1,0,
"G2900690","1970","Missouri","29","Canton","0690","Canton",2546,117,9,8,
"G2900695","1970","Missouri","29","Cape Girardeau","0695","Cape Girardeau",29894,1300,6,82,
"G2900705","1970","Missouri","29","Carl Junction","0705","Carl Junction",1644,0,15,2,
"G2900710","1970","Missouri","29","Carrollton","0710","Carrollton",4675,170,0,2,
"G2900715","1970","Missouri","29","Carterville","0715","Carterville",1709,0,7,0,
"G2900720","1970","Missouri","29","Carthage","0720","Carthage",10783,211,33,8,
"G2900725","1970","Missouri","29","Caruthersville","0725","Caruthersville",5567,1761,14,8,
"G2900730","1970","Missouri","29","Cassville","0730","Cassville",1902,1,6,1,
"G2900765","1970","Missouri","29","Centralia","0765","Centralia",3521,93,1,3,
"G2900770","1970","Missouri","29","Chaffee","0770","Chaffee",2793,0,0,0,
"G2900785","1970","Missouri","29","Charlack","0785","Charlack",1858,2,0,12,
"G2900790","1970","Missouri","29","Charleston","0790","Charleston",3596,1533,0,2,
"G2900805","1970","Missouri","29","Chillicothe","0805","Chillicothe",9253,240,13,13,
"G2900815","1970","Missouri","29","Clarence","0815","Clarence",1018,32,0,0,
"G2900845","1970","Missouri","29","Clarkton","0845","Clarkton",1091,86,0,0,
"G2900855","1970","Missouri","29","Claycomo","0855","Claycomo",1834,0,5,2,
"G2900860","1970","Missouri","29","Clayton","0860","Clayton",15738,239,7,238,
"G2900895","1970","Missouri","29","Clinton","0895","Clinton",7324,160,10,10,
"G2900915","1970","Missouri","29","Cole Camp","0915","Cole Camp",1037,1,0,0,
"G2900930","1970","Missouri","29","Columbia","0930","Columbia",54157,3863,53,731,
"G2900942","1970","Missouri","29","Concord (U)","0942","Concord (U)",21162,2,3,50,
"G2900945","1970","Missouri","29","Concordia","0945","Concordia",1854,0,0,0,
"G2900955","1970","Missouri","29","Cool Valley","0955","Cool Valley",1277,3,0,11,
"G2900980","1970","Missouri","29","Country Club Hills","0980","Country Club Hills",1640,0,0,4,
"G2901005","1970","Missouri","29","Crane","1005","Crane",1002,0,1,0,
"G2901015","1970","Missouri","29","Crestwood","1015","Crestwood",15252,75,4,67,
"G2901020","1970","Missouri","29","Creve Coeur","1020","Creve Coeur",8898,30,0,39,
"G2901045","1970","Missouri","29","Crystal City","1045","Crystal City",3603,288,0,7,
"G2901055","1970","Missouri","29","Cuba","1055","Cuba",2063,0,3,4,
"G2901105","1970","Missouri","29","Dellwood","1105","Dellwood",7117,11,1,8,
"G2901135","1970","Missouri","29","Desloge","1135","Desloge",2817,0,1,0,
"G2901140","1970","Missouri","29","De Soto","1140","De Soto",5859,121,0,4,
"G2901145","1970","Missouri","29","Des Peres","1145","Des Peres",5324,5,0,4,
"G2901155","1970","Missouri","29","Dexter","1155","Dexter",6014,0,10,0,
"G2901180","1970","Missouri","29","Dixon","1180","Dixon",1380,0,2,5,
"G2901185","1970","Missouri","29","Doniphan","1185","Doniphan",1848,0,1,1,
"G2901250","1970","Missouri","29","East Prairie","1250","East Prairie",3269,0,6,0,
"G2901260","1970","Missouri","29","Edina","1260","Edina",1570,3,0,1,
"G2901265","1970","Missouri","29","Edmundson","1265","Edmundson",1595,7,1,5,
"G2901270","1970","Missouri","29","Eldon","1270","Eldon",3514,1,2,3,
"G2901275","1970","Missouri","29","Eldorado Springs","1275","Eldorado Springs",3298,0,0,2,
"G2901280","1970","Missouri","29","Ellington","1280","Ellington",1093,0,1,0,
"G2901285","1970","Missouri","29","Ellisville","1285","Ellisville",4664,3,5,9,
"G2901315","1970","Missouri","29","Elsberry","1315","Elsberry",1332,65,0,1,
"G2901320","1970","Missouri","29","Elvins","1320","Elvins",1598,1,1,3,
"G2901340","1970","Missouri","29","Esther","1340","Esther",1038,0,0,2,
"G2901355","1970","Missouri","29","Eureka","1355","Eureka",2384,0,0,0,
"G2901370","1970","Missouri","29","Excelsior Springs","1370","Excelsior Springs",8953,417,27,14,
"G2901410","1970","Missouri","29","Farmington","1410","Farmington",6499,85,3,3,
"G2901415","1970","Missouri","29","Fayette","1415","Fayette",2883,624,3,10,
"G2901420","1970","Missouri","29","Fenton","1420","Fenton",2269,4,0,2,
"G2901425","1970","Missouri","29","Ferguson","1425","Ferguson",28498,265,56,96,
"G2901435","1970","Missouri","29","Festus","1435","Festus",7273,237,9,11,
"G2901450","1970","Missouri","29","Flat River","1450","Flat River",4540,3,1,6,
"G2901465","1970","Missouri","29","Florissant","1465","Florissant",65567,198,40,103,
"G2901497","1970","Missouri","29","Fort Leonard Wood (U)","1497","Fort Leonard Wood (U)",29365,3765,132,537,
"G2901520","1970","Missouri","29","Fredericktown","1520","Fredericktown",3784,9,5,1,
"G2901550","1970","Missouri","29","Frontenac","1550","Frontenac",3870,43,5,2,
"G2901555","1970","Missouri","29","Fulton","1555","Fulton",10676,1423,5,44,
"G2901570","1970","Missouri","29","Gallatin","1570","Gallatin",1827,5,0,1,
"G2901620","1970","Missouri","29","Gideon","1620","Gideon",1112,0,0,0,
"G2901640","1970","Missouri","29","Gladstone","1640","Gladstone",23003,12,49,64,
"G2901645","1970","Missouri","29","Glasgow","1645","Glasgow",1132,202,2,0,
"G2901660","1970","Missouri","29","Glendale","1660","Glendale",6803,70,2,16,
"G2901720","1970","Missouri","29","Granby","1720","Granby",1671,3,3,1,
"G2901735","1970","Missouri","29","Grandview","1735","Grandview",17188,200,27,41,
"G2901745","1970","Missouri","29","Grant City","1745","Grant City",1095,0,0,0,
"G2901785","1970","Missouri","29","Greenfield","1785","Greenfield",1145,20,7,0,
"G2901840","1970","Missouri","29","Hamilton","1840","Hamilton",1645,0,0,0,
"G2901845","1970","Missouri","29","Hanley Hills","1845","Hanley Hills",2094,2,3,5,
"G2901850","1970","Missouri","29","Hannibal","1850","Hannibal",17360,1213,3,33,
"G2901870","1970","Missouri","29","Harrisonville","1870","Harrisonville",4854,59,8,7,
"G2901900","1970","Missouri","29","Hayti","1900","Hayti",2635,1203,0,3,
"G2901905","1970","Missouri","29","Hazelwood","1905","Hazelwood",13772,269,5,36,
"G2901925","1970","Missouri","29","Herculaneum (U)","1925","Herculaneum (U)",1829,54,0,2,
"G2901930","1970","Missouri","29","Hermann","1930","Hermann",2651,0,2,5,
"G2901950","1970","Missouri","29","Higginsville","1950","Higginsville",4039,270,0,9,
"G2901980","1970","Missouri","29","Hillsdale","1980","Hillsdale",1945,647,1,6,
"G2901995","1970","Missouri","29","Holden","1995","Holden",2049,33,6,1,
"G2902035","1970","Missouri","29","Houston","2035","Houston",2173,1,4,0,
"G2902095","1970","Missouri","29","Huntsville","2095","Huntsville",1246,193,0,3,
"G2902120","1970","Missouri","29","Illmo","2120","Illmo",1227,0,5,0,
"G2902125","1970","Missouri","29","Independence","2125","Independence",110598,621,177,266,
"G2902145","1970","Missouri","29","Ironton","2145","Ironton",1427,22,0,3,
"G2902150","1970","Missouri","29","Jackson","2150","Jackson",5764,124,5,3,
"G2902180","1970","Missouri","29","Jefferson City","2180","Jefferson City",29246,3074,20,67,
"G2902185","1970","Missouri","29","Jennings","2185","Jennings",19229,100,15,35,
"G2902205","1970","Missouri","29","Joplin","2205","Joplin",38273,773,155,55,
"G2902215","1970","Missouri","29","Kahoka","2215","Kahoka",2204,1,0,2,
"G2902220","1970","Missouri","29","Kansas City","2220","Kansas City",391496,112005,1128,2458,
"G2902235","1970","Missouri","29","Kennett","2235","Kennett",9267,570,4,11,
"G2902255","1970","Missouri","29","King City","2255","King City",1023,0,0,0,
"G2902270","1970","Missouri","29","Kinloch","2270","Kinloch",50,5569,4,6,
"G2902275","1970","Missouri","29","Kirksville","2275","Kirksville",15105,169,5,281,
"G2902280","1970","Missouri","29","Kirkwood","2280","Kirkwood",29783,2050,16,41,
"G2902285","1970","Missouri","29","Knob Noster","2285","Knob Noster",2079,154,7,24,
"G2902315","1970","Missouri","29","Ladue","2315","Ladue",10369,66,0,56,
"G2902320","1970","Missouri","29","La Grange","2320","La Grange",1031,204,0,2,
"G2902325","1970","Missouri","29","Lake Lotawana","2325","Lake Lotawana",1780,0,2,4,
"G2902330","1970","Missouri","29","Lakeshire","2330","Lakeshire",1176,3,0,7,
"G2902340","1970","Missouri","29","Lake Waukomis","2340","Lake Waukomis",1104,0,1,0,
"G2902345","1970","Missouri","29","Lamar","2345","Lamar",3752,0,3,5,
"G2902375","1970","Missouri","29","La Plata","2375","La Plata",1377,0,0,0,
"G2902395","1970","Missouri","29","Lathrop","2395","Lathrop",1223,40,4,1,
"G2902405","1970","Missouri","29","Lawson","2405","Lawson",1026,0,6,2,
"G2902413","1970","Missouri","29","Leadwood","2413","Leadwood",1396,0,1,0,
