GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G3100670","1970","Nebraska","31","Gage","067","Gage",25520,114,39,46,
"G3100690","1970","Nebraska","31","Garden","069","Garden",2920,1,7,1,
"G3100710","1970","Nebraska","31","Garfield","071","Garfield",2406,1,2,2,
"G3100730","1970","Nebraska","31","Gosper","073","Gosper",2177,0,0,1,
"G3100750","1970","Nebraska","31","Grant","075","Grant",1014,0,1,4,
"G3100770","1970","Nebraska","31","Greeley","077","Greeley",3999,0,1,0,
"G3100790","1970","Nebraska","31","Hall","079","Hall",42633,94,54,70,
"G3100810","1970","Nebraska","31","Hamilton","081","Hamilton",8850,2,7,8,
"G3100830","1970","Nebraska","31","Harlan","083","Harlan",4351,1,1,4,
"G3100850","1970","Nebraska","31","Hayes","085","Hayes",1528,0,0,2,
"G3100870","1970","Nebraska","31","Hitchcock","087","Hitchcock",4031,9,1,10,
"G3100890","1970","Nebraska","31","Holt","089","Holt",12924,1,3,5,
"G3100910","1970","Nebraska","31","Hooker","091","Hooker",939,0,0,0,
"G3100930","1970","Nebraska","31","Howard","093","Howard",6766,0,38,3,
"G3100950","1970","Nebraska","31","Jefferson","095","Jefferson",10408,5,10,13,
"G3100970","1970","Nebraska","31","Johnson","097","Johnson",5739,0,2,2,
"G3100990","1970","Nebraska","31","Kearney","099","Kearney",6701,1,0,5,
"G3101010","1970","Nebraska","31","Keith","101","Keith",8463,1,22,1,
"G3101030","1970","Nebraska","31","Keya Paha","103","Keya Paha",1338,0,2,0,
"G3101050","1970","Nebraska","31","Kimball","105","Kimball",6000,1,4,4,
"G3101070","1970","Nebraska","31","Knox","107","Knox",11454,1,263,5,
"G3101090","1970","Nebraska","31","Lancaster","109","Lancaster",164178,2432,531,831,
"G3101110","1970","Nebraska","31","Lincoln","111","Lincoln",29224,80,48,186,
"G3101130","1970","Nebraska","31","Logan","113","Logan",988,2,1,0,
"G3101150","1970","Nebraska","31","Loup","115","Loup",853,1,0,0,
"G3101170","1970","Nebraska","31","McPherson","117","Mc Pherson",622,0,1,0,
"G3101190","1970","Nebraska","31","Madison","119","Madison",27192,28,153,29,
"G3101210","1970","Nebraska","31","Merrick","121","Merrick",8731,3,9,8,
"G3101230","1970","Nebraska","31","Morrill","123","Morrill",5781,2,27,3,
"G3101250","1970","Nebraska","31","Nance","125","Nance",5115,11,9,7,
"G3101270","1970","Nebraska","31","Nemaha","127","Nemaha",8912,38,8,18,
"G3101290","1970","Nebraska","31","Nuckolls","129","Nuckolls",7396,1,3,4,
"G3101310","1970","Nebraska","31","Otoe","131","Otoe",15524,22,12,18,
"G3101330","1970","Nebraska","31","Pawnee","133","Pawnee",4471,1,1,0,
"G3101350","1970","Nebraska","31","Perkins","135","Perkins",3420,1,0,2,
"G3101370","1970","Nebraska","31","Phelps","137","Phelps",9520,4,2,27,
"G3101390","1970","Nebraska","31","Pierce","139","Pierce",8479,0,6,8,
"G3101410","1970","Nebraska","31","Platte","141","Platte",26456,5,10,37,
"G3101430","1970","Nebraska","31","Polk","143","Polk",6460,2,5,1,
"G3101450","1970","Nebraska","31","Red Willow","145","Red Willow",12133,19,14,25,
"G3101470","1970","Nebraska","31","Richardson","147","Richardson",12153,14,100,10,
"G3101490","1970","Nebraska","31","Rock","149","Rock",2230,0,1,0,
"G3101510","1970","Nebraska","31","Saline","151","Saline",12750,38,8,13,
"G3101530","1970","Nebraska","31","Sarpy","153","Sarpy",61719,1485,107,385,
"G3101550","1970","Nebraska","31","Saunders","155","Saunders",16917,33,10,58,
"G3101570","1970","Nebraska","31","Scotts Bluff","157","Scotts Bluff",35520,161,440,311,
"G3101590","1970","Nebraska","31","Seward","159","Seward",14437,10,1,12,
"G3101610","1970","Nebraska","31","Sheridan","161","Sheridan",6961,2,312,10,
"G3101630","1970","Nebraska","31","Sherman","163","Sherman",4722,1,1,1,
"G3101650","1970","Nebraska","31","Sioux","165","Sioux",2015,2,16,1,
"G3101670","1970","Nebraska","31","Stanton","167","Stanton",5747,1,3,7,
"G3101690","1970","Nebraska","31","Thayer","169","Thayer",7754,7,12,6,
"G3101710","1970","Nebraska","31","Thomas","171","Thomas",954,0,0,0,
"G3101730","1970","Nebraska","31","Thurston","173","Thurston",5024,0,1911,7,
"G3101750","1970","Nebraska","31","Valley","175","Valley",5778,0,4,1,
"G3101770","1970","Nebraska","31","Washington","177","Washington",13219,31,51,9,
"G3101790","1970","Nebraska","31","Wayne","179","Wayne",10370,7,10,13,
"G3101810","1970","Nebraska","31","Webster","181","Webster",6465,5,3,4,
"G3101830","1970","Nebraska","31","Wheeler","183","Wheeler",1053,0,0,1,
"G3101850","1970","Nebraska","31","York","185","York",13578,51,23,33,
"G3200010","1970","Nevada","32","Churchill","001","Churchill",9793,135,419,166,
"G3200030","1970","Nevada","32","Clark","003","Clark",244538,24760,1131,2859,
"G3200050","1970","Nevada","32","Douglas","005","Douglas",6649,1,194,38,
"G3200070","1970","Nevada","32","Elko","007","Elko",12429,100,1310,119,
"G3200090","1970","Nevada","32","Esmeralda","009","Esmeralda",600,1,28,0,
"G3200110","1970","Nevada","32","Eureka","011","Eureka",903,0,44,1,
"G3200130","1970","Nevada","32","Humboldt","013","Humboldt",5735,62,519,59,
"G3200150","1970","Nevada","32","Lander","015","Lander",2523,1,138,4,
"G3200170","1970","Nevada","32","Lincoln","017","Lincoln",2488,7,53,9,
"G3200190","1970","Nevada","32","Lyon","019","Lyon",7688,6,509,18,
"G3200210","1970","Nevada","32","Mineral","021","Mineral",5933,473,582,63,
"G3200230","1970","Nevada","32","Nye","023","Nye",5297,41,227,34,
"G3200270","1970","Nevada","32","Pershing","027","Pershing",2513,4,126,27,
"G3200290","1970","Nevada","32","Storey","029","Storey",677,8,9,1,
"G3200310","1970","Nevada","32","Washoe","031","Washoe",115924,1987,1926,1231,
"G3200330","1970","Nevada","32","White Pine","033","White Pine",9876,10,193,71,
"G3205100","1970","Nevada","32","Carson City","510","Carson City City",14611,166,525,166,
"G3300010","1970","New Hampshire","33","Belknap","001","Belknap",32244,29,12,82,
"G3300030","1970","New Hampshire","33","Carroll","003","Carroll",18495,18,16,19,
"G3300050","1970","New Hampshire","33","Cheshire","005","Cheshire",52172,94,35,63,
"G3300070","1970","New Hampshire","33","Coos","007","Coos",34231,14,8,38,
"G3300090","1970","New Hampshire","33","Grafton","009","Grafton",54450,191,35,238,
"G3300110","1970","New Hampshire","33","Hillsborough","011","Hillsborough",222793,600,99,449,
"G3300130","1970","New Hampshire","33","Merrimack","013","Merrimack",80632,105,29,159,
"G3300150","1970","New Hampshire","33","Rockingham","015","Rockingham",137163,1309,85,394,
"G3300170","1970","New Hampshire","33","Strafford","017","Strafford",70051,125,34,221,
"G3300190","1970","New Hampshire","33","Sullivan","019","Sullivan",30875,20,8,46,
"G3400010","1970","New Jersey","34","Atlantic","001","Atlantic",143427,30403,188,1025,
"G3400030","1970","New Jersey","34","Bergen","003","Bergen",868477,24915,343,4277,
"G3400050","1970","New Jersey","34","Burlington","005","Burlington",292461,28162,242,2267,
"G3400070","1970","New Jersey","34","Camden","007","Camden",401553,52318,281,2139,
"G3400090","1970","New Jersey","34","Cape May","009","Cape May",54565,4772,34,183,
"G3400110","1970","New Jersey","34","Cumberland","011","Cumberland",103348,16566,197,1263,
"G3400130","1970","New Jersey","34","Essex","013","Essex",640987,279136,809,9054,
"G3400150","1970","New Jersey","34","Gloucester","015","Gloucester",157542,14444,164,531,
"G3400170","1970","New Jersey","34","Hudson","017","Hudson",541778,61095,483,5910,
"G3400190","1970","New Jersey","34","Hunterdon","019","Hunterdon",68344,1166,23,185,
"G3400210","1970","New Jersey","34","Mercer","021","Mercer",252202,49802,234,1730,
"G3400230","1970","New Jersey","34","Middlesex","023","Middlesex",554597,26067,303,2846,
"G3400250","1970","New Jersey","34","Monmouth","025","Monmouth",418352,38275,375,2377,
"G3400270","1970","New Jersey","34","Morris","027","Morris",373268,8483,140,1563,
"G3400290","1970","New Jersey","34","Ocean","029","Ocean",201482,6261,130,597,
"G3400310","1970","New Jersey","34","Passaic","031","Passaic",406933,50199,312,3338,
"G3400330","1970","New Jersey","34","Salem","033","Salem",50965,9233,29,119,
"G3400350","1970","New Jersey","34","Somerset","035","Somerset",190134,7166,82,990,
"G3400370","1970","New Jersey","34","Sussex","037","Sussex",77024,311,45,148,
"G3400390","1970","New Jersey","34","Union","039","Union",479533,60723,265,2595,
"G3400410","1970","New Jersey","34","Warren","041","Warren",72936,795,27,121,
"G3500010","1970","New Mexico","35","Bernalillo","001","Bernalillo",300783,6689,5839,2463,
"G3500030","1970","New Mexico","35","Catron","003","Catron",2159,7,10,22,
"G3500050","1970","New Mexico","35","Chaves","005","Chaves",40941,1418,603,373,
"G3500070","1970","New Mexico","35","Colfax","007","Colfax",12011,62,45,52,
"G3500090","1970","New Mexico","35","Curry","009","Curry",36335,2525,116,541,
"G3500110","1970","New Mexico","35","De Baca","011","De Baca",2537,4,2,4,
"G3500130","1970","New Mexico","35","Dona Ana","013","Dona Ana",67445,1338,207,783,
"G3500150","1970","New Mexico","35","Eddy","015","Eddy",39925,899,83,212,
"G3500170","1970","New Mexico","35","Grant","017","Grant",21645,115,84,186,
"G3500190","1970","New Mexico","35","Guadalupe","019","Guadalupe",4946,5,0,18,
"G3500210","1970","New Mexico","35","Harding","021","Harding",1341,0,7,0,
"G3500230","1970","New Mexico","35","Hidalgo","023","Hidalgo",4667,19,20,28,
"G3500250","1970","New Mexico","35","Lea","025","Lea",46408,2610,175,361,
"G3500270","1970","New Mexico","35","Lincoln","027","Lincoln",7368,41,82,69,
"G3500280","1970","New Mexico","35","Los Alamos","028","Los Alamos",15003,61,71,63,
"G3500290","1970","New Mexico","35","Luna","029","Luna",11402,234,9,61,
"G3500310","1970","New Mexico","35","McKinley","031","Mc Kinley",15997,410,26507,294,
"G3500330","1970","New Mexico","35","Mora","033","Mora",4660,1,2,10,
"G3500350","1970","New Mexico","35","Otero","035","Otero",37276,1850,1620,351,
"G3500370","1970","New Mexico","35","Quay","037","Quay",10674,122,18,89,
"G3500390","1970","New Mexico","35","Rio Arriba","039","Rio Arriba",22166,49,2755,200,
"G3500410","1970","New Mexico","35","Roosevelt","041","Roosevelt",16103,113,97,166,
"G3500430","1970","New Mexico","35","Sandoval","043","Sandoval",10571,19,6796,106,
"G3500450","1970","New Mexico","35","San Juan","045","San Juan",33555,301,18439,222,
"G3500470","1970","New Mexico","35","San Miguel","047","San Miguel",21579,92,91,189,
"G3500490","1970","New Mexico","35","Santa Fe","049","Santa Fe",52162,268,1096,230,
"G3500510","1970","New Mexico","35","Sierra","051","Sierra",7127,8,16,38,
"G3500530","1970","New Mexico","35","Socorro","053","Socorro",8886,67,707,103,
"G3500550","1970","New Mexico","35","Taos","055","Taos",16018,28,1193,277,
"G3500570","1970","New Mexico","35","Torrance","057","Torrance",5257,0,7,26,
"G3500590","1970","New Mexico","35","Union","059","Union",4868,3,11,43,
"G3500610","1970","New Mexico","35","Valencia","061","Valencia",34000,197,6080,262,
"G3600010","1970","New York","36","Albany","001","Albany",269945,15472,198,1127,
"G3600030","1970","New York","36","Allegany","003","Allegany",46207,145,25,81,
"G3600050","1970","New York","36","Bronx","005","Bronx",1080859,357681,1759,31402,
"G3600070","1970","New York","36","Broome","007","Broome",218699,2245,129,742,
"G3600090","1970","New York","36","Cattaraugus","009","Cattaraugus",79714,528,1318,106,
"G3600110","1970","New York","36","Cayuga","011","Cayuga",75528,1802,36,73,
"G3600130","1970","New York","36","Chautauqua","013","Chautauqua",145217,1454,230,404,
"G3600150","1970","New York","36","Chemung","015","Chemung",97928,3375,83,151,
"G3600170","1970","New York","36","Chenango","017","Chenango",46010,228,39,91,
"G3600190","1970","New York","36","Clinton","019","Clinton",70212,2434,47,241,
"G3600210","1970","New York","36","Columbia","021","Columbia",49594,1803,28,94,
"G3600230","1970","New York","36","Cortland","023","Cortland",45651,137,49,57,
"G3600250","1970","New York","36","Delaware","025","Delaware",44314,260,28,116,
"G3600270","1970","New York","36","Dutchess","027","Dutchess",206202,14400,168,1525,
"G3600290","1970","New York","36","Erie","029","Erie",1006843,99238,3975,3435,
"G3600310","1970","New York","36","Essex","031","Essex",34486,83,26,36,
"G3600330","1970","New York","36","Franklin","033","Franklin",42167,45,1674,45,
"G3600350","1970","New York","36","Fulton","035","Fulton",52150,405,21,61,
"G3600370","1970","New York","36","Genesee","037","Genesee",57029,1020,591,82,
"G3600390","1970","New York","36","Greene","039","Greene",32118,955,21,42,
"G3600410","1970","New York","36","Hamilton","041","Hamilton",4703,5,1,5,
"G3600430","1970","New York","36","Herkimer","043","Herkimer",67461,62,35,75,
"G3600450","1970","New York","36","Jefferson","045","Jefferson",88074,209,97,128,
"G3600470","1970","New York","36","Kings","047","Kings",1905788,656194,3041,36989,
"G3600490","1970","New York","36","Lewis","049","Lewis",23614,9,10,11,
"G3600510","1970","New York","36","Livingston","051","Livingston",52791,946,73,231,
"G3600530","1970","New York","36","Madison","053","Madison",62299,387,84,94,
"G3600550","1970","New York","36","Monroe","055","Monroe",655821,52218,1249,2629,
"G3600570","1970","New York","36","Montgomery","057","Montgomery",55607,187,22,67,
"G3600590","1970","New York","36","Nassau","059","Nassau",1355754,65679,553,6094,
"G3600610","1970","New York","36","New York","061","New York",1089302,380442,3161,66328,
"G3600630","1970","New York","36","Niagara","063","Niagara",223944,9546,1800,430,
"G3600650","1970","New York","36","Oneida","065","Oneida",264633,7624,214,566,
"G3600670","1970","New York","36","Onondaga","067","Onondaga",445970,22718,2264,1794,
"G3600690","1970","New York","36","Ontario","069","Ontario",77236,1261,172,180,
"G3600710","1970","New York","36","Orange","071","Orange",206351,14239,172,895,
"G3600730","1970","New York","36","Orleans","073","Orleans",35237,1971,64,33,
"G3600750","1970","New York","36","Oswego","075","Oswego",100349,293,110,145,
"G3600770","1970","New York","36","Otsego","077","Otsego",55743,267,19,152,
"G3600790","1970","New York","36","Putnam","079","Putnam",56339,167,47,143,
"G3600810","1970","New York","36","Queens","081","Queens",1695288,258006,1840,31339,
"G3600830","1970","New York","36","Rensselaer","083","Rensselaer",148210,3632,91,577,
"G3600850","1970","New York","36","Richmond","085","Richmond",277604,15792,129,1918,
"G3600870","1970","New York","36","Rockland","087","Rockland",215625,13128,147,1003,
"G3600890","1970","New York","36","St Lawrence","089","St Lawrence",111330,210,257,194,
"G3600910","1970","New York","36","Saratoga","091","Saratoga",120358,998,80,243,
"G3600930","1970","New York","36","Schenectady","093","Schenectady",156776,3550,116,537,
"G3600950","1970","New York","36","Schoharie","095","Schoharie",24567,125,17,41,
"G3600970","1970","New York","36","Schuyler","097","Schuyler",16603,80,25,29,
"G3600990","1970","New York","36","Seneca","099","Seneca",34547,405,36,95,
"G3601010","1970","New York","36","Steuben","101","Steuben",98470,872,73,131,
"G3601030","1970","New York","36","Suffolk","103","Suffolk",1066429,53340,1061,4120,
"G3601050","1970","New York","36","Sullivan","105","Sullivan",48719,3425,37,399,
"G3601070","1970","New York","36","Tioga","107","Tioga",46076,322,16,99,
"G3601090","1970","New York","36","Tompkins","109","Tompkins",73834,1851,51,1143,
"G3601110","1970","New York","36","Ulster","111","Ulster",135351,5194,89,607,
"G3601130","1970","New York","36","Warren","113","Warren",49075,213,37,77,
"G3601150","1970","New York","36","Washington","115","Washington",51906,745,32,42,
"G3601170","1970","New York","36","Wayne","117","Wayne",76671,2553,60,120,
"G3601190","1970","New York","36","Westchester","119","Westchester",802722,85041,469,5872,
"G3601210","1970","New York","36","Wyoming","121","Wyoming",36434,1152,48,54,
"G3601230","1970","New York","36","Yates","123","Yates",19606,181,11,33,
"G3700010","1970","North Carolina","37","Alamance","001","Alamance",79114,17099,85,64,
"G3700030","1970","North Carolina","37","Alexander","003","Alexander",17949,1440,11,66,
"G3700050","1970","North Carolina","37","Alleghany","005","Alleghany",7893,236,0,5,
"G3700070","1970","North Carolina","37","Anson","007","Anson",12541,10908,32,7,
"G3700090","1970","North Carolina","37","Ashe","009","Ashe",19346,205,7,13,
"G3700110","1970","North Carolina","37","Avery","011","Avery",12556,87,5,7,
"G3700130","1970","North Carolina","37","Beaufort","013","Beaufort",24010,11935,10,25,
"G3700150","1970","North Carolina","37","Bertie","015","Bertie",8913,11613,0,2,
"G3700170","1970","North Carolina","37","Bladen","017","Bladen",16027,10316,115,19,
"G3700190","1970","North Carolina","37","Brunswick","019","Brunswick",16780,7179,29,235,
"G3700210","1970","North Carolina","37","Buncombe","021","Buncombe",131877,12828,133,218,
"G3700230","1970","North Carolina","37","Burke","023","Burke",55956,4324,36,48,
"G3700250","1970","North Carolina","37","Cabarrus","025","Cabarrus",62584,11913,69,63,
"G3700270","1970","North Carolina","37","Caldwell","027","Caldwell",53064,3574,36,25,
"G3700290","1970","North Carolina","37","Camden","029","Camden",3426,2019,1,7,
"G3700310","1970","North Carolina","37","Carteret","031","Carteret",27966,3517,44,76,
"G3700330","1970","North Carolina","37","Caswell","033","Caswell",9895,9147,5,8,
"G3700350","1970","North Carolina","37","Catawba","035","Catawba",82828,7945,30,70,
"G3700370","1970","North Carolina","37","Chatham","037","Chatham",20547,8977,20,10,
"G3700390","1970","North Carolina","37","Cherokee","039","Cherokee",15884,367,71,8,
"G3700410","1970","North Carolina","37","Chowan","041","Chowan",6227,4526,7,4,
"G3700430","1970","North Carolina","37","Clay","043","Clay",5131,41,7,1,
"G3700450","1970","North Carolina","37","Cleveland","045","Cleveland",57587,14911,19,39,
"G3700470","1970","North Carolina","37","Columbus","047","Columbus",32017,13917,949,54,
"G3700490","1970","North Carolina","37","Craven","049","Craven",46238,15906,98,312,
"G3700510","1970","North Carolina","37","Cumberland","051","Cumberland",155901,50612,3199,2330,
"G3700530","1970","North Carolina","37","Currituck","053","Currituck",5129,1840,2,5,
"G3700550","1970","North Carolina","37","Dare","055","Dare",6487,495,3,10,
"G3700570","1970","North Carolina","37","Davidson","057","Davidson",86063,9369,136,59,
"G3700590","1970","North Carolina","37","Davie","059","Davie",16602,2225,22,6,
"G3700610","1970","North Carolina","37","Duplin","061","Duplin",24975,12993,19,28,
"G3700630","1970","North Carolina","37","Durham","063","Durham",88979,43239,115,348,
"G3700650","1970","North Carolina","37","Edgecombe","065","Edgecombe",27444,24849,28,20,
"G3700670","1970","North Carolina","37","Forsyth","067","Forsyth",166079,47825,213,231,
"G3700690","1970","North Carolina","37","Franklin","069","Franklin",15606,11177,23,14,
"G3700710","1970","North Carolina","37","Gaston","071","Gaston",130193,17992,133,97,
"G3700730","1970","North Carolina","37","Gates","073","Gates",3968,4550,4,2,
"G3700750","1970","North Carolina","37","Graham","075","Graham",6242,0,320,0,
"G3700770","1970","North Carolina","37","Granville","077","Granville",18394,14322,15,31,
"G3700790","1970","North Carolina","37","Greene","079","Greene",7930,7029,0,8,
"G3700810","1970","North Carolina","37","Guilford","081","Guilford",223593,63704,895,398,
"G3700830","1970","North Carolina","37","Halifax","083","Halifax",27258,25861,718,47,
"G3700850","1970","North Carolina","37","Harnett","085","Harnett",37177,12053,382,55,
"G3700870","1970","North Carolina","37","Haywood","087","Haywood",40867,757,58,28,
"G3700890","1970","North Carolina","37","Henderson","089","Henderson",40796,1967,12,29,
"G3700910","1970","North Carolina","37","Hertford","091","Hertford",10498,12980,41,10,
"G3700930","1970","North Carolina","37","Hoke","093","Hoke",7412,7270,1739,15,
"G3700950","1970","North Carolina","37","Hyde","095","Hyde",3268,2299,1,3,
"G3700970","1970","North Carolina","37","Iredell","097","Iredell",59774,12323,56,44,
"G3700990","1970","North Carolina","37","Jackson","099","Jackson",19310,412,1858,13,
"G3701010","1970","North Carolina","37","Johnston","101","Johnston",48615,13071,15,36,
"G3701030","1970","North Carolina","37","Jones","103","Jones",5369,4406,2,2,
"G3701050","1970","North Carolina","37","Lee","105","Lee",23431,7001,22,13,
"G3701070","1970","North Carolina","37","Lenoir","107","Lenoir",34806,20330,40,28,
"G3701090","1970","North Carolina","37","Lincoln","109","Lincoln",29302,3367,1,12,
"G3701110","1970","North Carolina","37","McDowell","111","Mc Dowell",29028,1602,9,9,
"G3701130","1970","North Carolina","37","Macon","113","Macon",15393,374,8,13,
"G3701150","1970","North Carolina","37","Madison","115","Madison",15883,100,5,15,
"G3701170","1970","North Carolina","37","Martin","117","Martin",13619,11104,0,7,
"G3701190","1970","North Carolina","37","Mecklenburg","119","Mecklenburg",269129,84254,819,454,
"G3701210","1970","North Carolina","37","Mitchell","121","Mitchell",13405,26,7,9,
"G3701230","1970","North Carolina","37","Montgomery","123","Montgomery",14467,4780,14,6,
"G3701250","1970","North Carolina","37","Moore","125","Moore",29232,9673,123,20,
"G3701270","1970","North Carolina","37","Nash","127","Nash",37933,21103,51,35,
"G3701290","1970","North Carolina","37","New Hanover","129","New Hanover",63951,18709,141,195,
"G3701310","1970","North Carolina","37","Northampton","131","Northampton",9818,14161,17,13,
"G3701330","1970","North Carolina","37","Onslow","133","Onslow",86516,15180,358,1072,
"G3701350","1970","North Carolina","37","Orange","135","Orange",47176,10165,52,314,
"G3701370","1970","North Carolina","37","Pamlico","137","Pamlico",6320,3136,8,3,
"G3701390","1970","North Carolina","37","Pasquotank","139","Pasquotank",16627,10116,20,61,
"G3701410","1970","North Carolina","37","Pender","141","Pender",10186,7926,10,27,
"G3701430","1970","North Carolina","37","Perquimans","143","Perquimans",4882,3464,3,2,
"G3701450","1970","North Carolina","37","Person","145","Person",17369,8363,173,9,
"G3701470","1970","North Carolina","37","Pitt","147","Pitt",48202,25569,20,109,
"G3701490","1970","North Carolina","37","Polk","149","Polk",10294,1418,9,14,
"G3701510","1970","North Carolina","37","Randolph","151","Randolph",70724,5521,56,57,
"G3701530","1970","North Carolina","37","Richmond","153","Richmond",28046,11707,108,28,
"G3701550","1970","North Carolina","37","Robeson","155","Robeson",36262,21876,26486,218,
"G3701570","1970","North Carolina","37","Rockingham","157","Rockingham",57512,14824,29,37,
"G3701590","1970","North Carolina","37","Rowan","159","Rowan",75521,14325,89,100,
"G3701610","1970","North Carolina","37","Rutherford","161","Rutherford",42206,5091,25,15,
"G3701630","1970","North Carolina","37","Sampson","163","Sampson",28655,15494,770,35,
"G3701650","1970","North Carolina","37","Scotland","165","Scotland",16754,9091,1065,19,
"G3701670","1970","North Carolina","37","Stanly","167","Stanly",38102,4662,37,21,
"G3701690","1970","North Carolina","37","Stokes","169","Stokes",21584,2186,9,3,
"G3701710","1970","North Carolina","37","Surry","171","Surry",48825,2551,18,21,
"G3701730","1970","North Carolina","37","Swain","173","Swain",6622,240,996,3,
"G3701750","1970","North Carolina","37","Transylvania","175","Transylvania",18584,1084,22,23,
"G3701770","1970","North Carolina","37","Tyrrell","177","Tyrrell",2153,1652,0,1,
"G3701790","1970","North Carolina","37","Union","179","Union",44284,10370,31,29,
"G3701810","1970","North Carolina","37","Vance","181","Vance",18847,13832,6,6,
"G3701830","1970","North Carolina","37","Wake","183","Wake",176754,50562,331,806,
"G3701850","1970","North Carolina","37","Warren","185","Warren",5923,9467,413,7,
"G3701870","1970","North Carolina","37","Washington","187","Washington",8209,5820,6,3,
"G3701890","1970","North Carolina","37","Watauga","189","Watauga",23143,225,2,34,
"G3701910","1970","North Carolina","37","Wayne","191","Wayne",56794,28350,96,168,
"G3701930","1970","North Carolina","37","Wilkes","193","Wilkes",46940,2534,19,31,
"G3701950","1970","North Carolina","37","Wilson","195","Wilson",36289,21127,37,33,
"G3701970","1970","North Carolina","37","Yadkin","197","Yadkin",23331,1250,5,13,
"G3701990","1970","North Carolina","37","Yancey","199","Yancey",12449,166,12,2,
"G3800010","1970","North Dakota","38","Adams","001","Adams",3824,0,7,1,
"G3800030","1970","North Dakota","38","Barnes","003","Barnes",14647,2,16,4,
"G3800050","1970","North Dakota","38","Benson","005","Benson",6607,2,1554,82,
"G3800070","1970","North Dakota","38","Billings","007","Billings",1195,0,3,0,
"G3800090","1970","North Dakota","38","Bottineau","009","Bottineau",9447,3,40,6,
"G3800110","1970","North Dakota","38","Bowman","011","Bowman",3901,0,0,0,
"G3800130","1970","North Dakota","38","Burke","013","Burke",4722,1,13,3,
"G3800150","1970","North Dakota","38","Burleigh","015","Burleigh",40220,19,428,47,
"G3800170","1970","North Dakota","38","Cass","017","Cass",73133,36,234,250,
"G3800190","1970","North Dakota","38","Cavalier","019","Cavalier",8188,0,16,9,
"G3800210","1970","North Dakota","38","Dickey","021","Dickey",6958,1,14,3,
"G3800230","1970","North Dakota","38","Divide","023","Divide",4503,47,4,10,
"G3800250","1970","North Dakota","38","Dunn","025","Dunn",4490,3,395,7,
"G3800270","1970","North Dakota","38","Eddy","027","Eddy",4086,1,16,0,
"G3800290","1970","North Dakota","38","Emmons","029","Emmons",7192,1,1,6,
"G3800310","1970","North Dakota","38","Foster","031","Foster",4826,1,3,2,
"G3800330","1970","North Dakota","38","Golden Valley","033","Golden Valley",2601,0,4,6,
"G3800350","1970","North Dakota","38","Grand Forks","035","Grand Forks",59471,1004,278,349,
"G3800370","1970","North Dakota","38","Grant","037","Grant",4996,0,12,1,
"G3800390","1970","North Dakota","38","Griggs","039","Griggs",4180,0,2,2,
"G3800410","1970","North Dakota","38","Hettinger","041","Hettinger",5071,0,3,1,
"G3800430","1970","North Dakota","38","Kidder","043","Kidder",4352,2,0,8,
"G3800450","1970","North Dakota","38","La Moure","045","La Moure",7111,0,2,4,
"G3800470","1970","North Dakota","38","Logan","047","Logan",4235,1,2,7,
"G3800490","1970","North Dakota","38","McHenry","049","Mc Henry",8962,4,9,2,
"G3800510","1970","North Dakota","38","McIntosh","051","Mc Intosh",5532,4,1,8,
"G3800530","1970","North Dakota","38","McKenzie","053","Mc Kenzie",5559,1,551,16,
"G3800550","1970","North Dakota","38","McLean","055","Mc Lean",10693,1,541,16,
"G3800570","1970","North Dakota","38","Mercer","057","Mercer",6100,2,72,1,
"G3800590","1970","North Dakota","38","Morton","059","Morton",20189,4,104,13,
"G3800610","1970","North Dakota","38","Mountrail","061","Mountrail",7660,3,765,9,
"G3800630","1970","North Dakota","38","Nelson","063","Nelson",5766,0,10,0,
"G3800650","1970","North Dakota","38","Oliver","065","Oliver",2309,0,13,0,
"G3800670","1970","North Dakota","38","Pembina","067","Pembina",10674,1,45,8,
"G3800690","1970","North Dakota","38","Pierce","069","Pierce",6291,0,28,4,
"G3800710","1970","North Dakota","38","Ramsey","071","Ramsey",12726,4,174,11,
"G3800730","1970","North Dakota","38","Ransom","073","Ransom",7078,4,14,6,
"G3800750","1970","North Dakota","38","Renville","075","Renville",3820,0,5,3,
"G3800770","1970","North Dakota","38","Richland","077","Richland",17868,8,200,13,
"G3800790","1970","North Dakota","38","Rolette","079","Rolette",5628,6,5882,33,
"G3800810","1970","North Dakota","38","Sargent","081","Sargent",5920,8,8,1,
"G3800830","1970","North Dakota","38","Sheridan","083","Sheridan",3226,0,6,0,
"G3800850","1970","North Dakota","38","Sioux","085","Sioux",1772,1,1850,9,
"G3800870","1970","North Dakota","38","Slope","087","Slope",1483,0,0,1,
"G3800890","1970","North Dakota","38","Stark","089","Stark",19550,3,51,9,
"G3800910","1970","North Dakota","38","Steele","091","Steele",3693,41,9,6,
"G3800930","1970","North Dakota","38","Stutsman","093","Stutsman",23363,17,110,60,
"G3800950","1970","North Dakota","38","Towner","095","Towner",4604,0,39,2,
"G3800970","1970","North Dakota","38","Traill","097","Traill",9525,5,20,21,
"G3800990","1970","North Dakota","38","Walsh","099","Walsh",16172,1,62,16,
"G3801010","1970","North Dakota","38","Ward","101","Ward",56639,1248,374,299,
"G3801030","1970","North Dakota","38","Wells","103","Wells",7836,2,9,0,
"G3801050","1970","North Dakota","38","Williams","105","Williams",18891,2,370,38,
