GISJOIN,YEAR,STATE,STATEA,PLACE,PLACEA,NAME,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G25062675","2010","Massachusetts","25","South Amherst CDP","62675","South Amherst CDP",3454,398,28,829,285
"G25062780","2010","Massachusetts","25","South Ashburnham CDP","62780","South Ashburnham CDP",1011,12,0,27,12
"G25063345","2010","Massachusetts","25","Southbridge Town city","63345","Southbridge Town city",13580,431,88,2136,484
"G25063620","2010","Massachusetts","25","South Deerfield CDP","63620","South Deerfield CDP",1782,13,2,57,26
"G25063655","2010","Massachusetts","25","South Dennis CDP","63655","South Dennis CDP",3425,66,13,68,71
"G25063690","2010","Massachusetts","25","South Duxbury CDP","63690","South Duxbury CDP",3274,5,4,37,40
"G25063840","2010","Massachusetts","25","Southfield CDP","63840","Southfield CDP",0,0,0,0,0
"G25064460","2010","Massachusetts","25","South Lancaster CDP","64460","South Lancaster CDP",1499,201,3,140,51
"G25066035","2010","Massachusetts","25","South Yarmouth CDP","66035","South Yarmouth CDP",10218,267,39,351,217
"G25066070","2010","Massachusetts","25","Spencer CDP","66070","Spencer CDP",5421,48,15,127,89
"G25067000","2010","Massachusetts","25","Springfield city","67000","Springfield city",79335,34073,987,31466,7199
"G25067700","2010","Massachusetts","25","Stoneham CDP","67700","Stoneham CDP",19767,379,26,977,288
"G25068120","2010","Massachusetts","25","Sturbridge CDP","68120","Sturbridge CDP",2129,8,5,86,25
"G25068680","2010","Massachusetts","25","Swampscott CDP","68680","Swampscott CDP",13048,165,13,364,197
"G25069170","2010","Massachusetts","25","Taunton city","69170","Taunton city",48742,2773,142,2335,1882
"G25069205","2010","Massachusetts","25","Teaticket CDP","69205","Teaticket CDP",1599,20,8,43,22
"G25069585","2010","Massachusetts","25","The Pinehills CDP","69585","The Pinehills CDP",922,8,0,20,5
"G25070115","2010","Massachusetts","25","Topsfield CDP","70115","Topsfield CDP",2642,11,1,28,35
"G25070325","2010","Massachusetts","25","Townsend CDP","70325","Townsend CDP",1083,8,2,19,16
"G25070815","2010","Massachusetts","25","Turners Falls CDP","70815","Turners Falls CDP",4086,68,18,156,142
"G25071445","2010","Massachusetts","25","Upton CDP","71445","Upton CDP",2880,26,7,66,34
"G25071970","2010","Massachusetts","25","Vineyard Haven CDP","71970","Vineyard Haven CDP",1827,78,15,110,84
"G25072250","2010","Massachusetts","25","Wakefield CDP","72250","Wakefield CDP",23573,229,30,810,290
"G25072460","2010","Massachusetts","25","Walpole CDP","72460","Walpole CDP",5552,86,4,220,56
"G25072600","2010","Massachusetts","25","Waltham city","72600","Waltham city",45697,3651,139,9638,1507
"G25072845","2010","Massachusetts","25","Ware CDP","72845","Ware CDP",5734,80,25,153,178
"G25073020","2010","Massachusetts","25","Wareham Center CDP","73020","Wareham Center CDP",2567,87,20,88,134
"G25073055","2010","Massachusetts","25","Warren CDP","73055","Warren CDP",1360,9,0,8,28
"G25073440","2010","Massachusetts","25","Watertown Town city","73440","Watertown Town city",27091,950,40,2981,853
"G25073930","2010","Massachusetts","25","Webster CDP","73930","Webster CDP",10170,438,41,465,298
"G25074210","2010","Massachusetts","25","Wellesley CDP","74210","Wellesley CDP",23817,571,36,2960,598
"G25075050","2010","Massachusetts","25","Westborough CDP","75050","Westborough CDP",3492,54,6,417,76
"G25075365","2010","Massachusetts","25","West Brookfield CDP","75365","West Brookfield CDP",1364,16,3,12,18
"G25075505","2010","Massachusetts","25","West Chatham CDP","75505","West Chatham CDP",1356,25,1,17,11
"G25075680","2010","Massachusetts","25","West Concord CDP","75680","West Concord CDP",5096,483,2,364,83
"G25075820","2010","Massachusetts","25","West Dennis CDP","75820","West Dennis CDP",2110,34,13,55,30
"G25075960","2010","Massachusetts","25","West Falmouth CDP","75960","West Falmouth CDP",1672,23,9,27,7
"G25076030","2010","Massachusetts","25","Westfield city","76030","Westfield city",38122,663,103,1452,754
"G25077890","2010","Massachusetts","25","West Springfield Town city","77890","West Springfield Town city",24508,939,65,2227,652
"G25078410","2010","Massachusetts","25","West Wareham CDP","78410","West Wareham CDP",1733,83,7,161,80
"G25078795","2010","Massachusetts","25","West Yarmouth CDP","78795","West Yarmouth CDP",5358,173,17,252,212
"G25078850","2010","Massachusetts","25","Weweantic CDP","78850","Weweantic CDP",1832,68,14,97,94
"G25078972","2010","Massachusetts","25","Weymouth Town city","78972","Weymouth Town city",48230,1651,96,2790,976
"G25079390","2010","Massachusetts","25","White Island Shores CDP","79390","White Island Shores CDP",1887,54,16,94,55
"G25079495","2010","Massachusetts","25","Whitinsville CDP","79495","Whitinsville CDP",6381,54,11,143,115
"G25079705","2010","Massachusetts","25","Wilbraham CDP","79705","Wilbraham CDP",3719,70,1,86,39
"G25079950","2010","Massachusetts","25","Williamstown CDP","79950","Williamstown CDP",3592,189,3,365,176
"G25080195","2010","Massachusetts","25","Wilmington CDP","80195","Wilmington CDP",20869,174,18,961,303
"G25080370","2010","Massachusetts","25","Winchendon CDP","80370","Winchendon CDP",3840,83,8,192,90
"G25080545","2010","Massachusetts","25","Winchester CDP","80545","Winchester CDP",18625,221,17,2087,424
"G25081005","2010","Massachusetts","25","Winthrop Town city","81005","Winthrop Town city",16055,351,29,729,333
"G25081035","2010","Massachusetts","25","Woburn city","81035","Woburn city",32107,1592,61,3613,747
"G25081245","2010","Massachusetts","25","Woods Hole CDP","81245","Woods Hole CDP",714,13,0,43,11
"G25082000","2010","Massachusetts","25","Worcester city","82000","Worcester city",125706,21056,755,26314,7214
"G25082595","2010","Massachusetts","25","Yarmouth Port CDP","82595","Yarmouth Port CDP",5150,28,13,75,54
"G26000380","2010","Michigan","26","Addison village","00380","Addison village",587,3,0,2,13
"G26000440","2010","Michigan","26","Adrian city","00440","Adrian city",17782,926,123,1453,849
"G26000480","2010","Michigan","26","Advance CDP","00480","Advance CDP",323,0,3,1,1
"G26000620","2010","Michigan","26","Ahmeek village","00620","Ahmeek village",145,0,1,0,0
"G26000700","2010","Michigan","26","Akron village","00700","Akron village",387,0,1,2,12
"G26000860","2010","Michigan","26","Alanson village","00860","Alanson village",682,0,37,2,17
"G26000900","2010","Michigan","26","Alba CDP","00900","Alba CDP",285,2,2,6,0
"G26000980","2010","Michigan","26","Albion city","00980","Albion city",5477,2579,29,198,333
"G26001060","2010","Michigan","26","Alden CDP","01060","Alden CDP",124,0,0,0,1
"G26001180","2010","Michigan","26","Algonac city","01180","Algonac city",3991,11,30,12,66
"G26001260","2010","Michigan","26","Allegan city","01260","Allegan city",4567,215,28,66,122
"G26001300","2010","Michigan","26","Allen village","01300","Allen village",187,0,0,2,2
"G26001340","2010","Michigan","26","Allendale CDP","01340","Allendale CDP",15937,574,75,584,409
"G26001380","2010","Michigan","26","Allen Park city","01380","Allen Park city",26204,604,147,810,445
"G26001540","2010","Michigan","26","Alma city","01540","Alma city",8707,81,54,334,207
"G26001660","2010","Michigan","26","Almont village","01660","Almont village",2489,9,9,137,30
"G26001740","2010","Michigan","26","Alpena city","01740","Alpena city",10147,48,42,97,149
"G26001800","2010","Michigan","26","Alpha village","01800","Alpha village",145,0,0,0,0
"G26001960","2010","Michigan","26","Amasa CDP","01960","Amasa CDP",276,0,7,0,0
"G26003000","2010","Michigan","26","Ann Arbor city","03000","Ann Arbor city",83171,8804,301,17563,4095
"G26003200","2010","Michigan","26","Applegate village","03200","Applegate village",231,8,0,9,0
"G26003300","2010","Michigan","26","Arcadia CDP","03300","Arcadia CDP",289,0,0,1,1
"G26003400","2010","Michigan","26","Argentine CDP","03400","Argentine CDP",2452,10,11,15,37
"G26003520","2010","Michigan","26","Armada village","03520","Armada village",1696,6,2,10,16
"G26003740","2010","Michigan","26","Ashley village","03740","Ashley village",551,6,0,5,1
"G26003880","2010","Michigan","26","Athens village","03880","Athens village",977,5,9,10,23
"G26003920","2010","Michigan","26","Atlanta CDP","03920","Atlanta CDP",808,1,0,5,13
"G26004020","2010","Michigan","26","Attica CDP","04020","Attica CDP",966,1,3,13,11
"G26004080","2010","Michigan","26","Auburn city","04080","Auburn city",2034,7,16,20,10
"G26004105","2010","Michigan","26","Auburn Hills city","04105","Auburn Hills city",14196,3959,60,2475,722
"G26004120","2010","Michigan","26","Au Gres city","04120","Au Gres city",867,0,4,1,17
"G26004160","2010","Michigan","26","Augusta village","04160","Augusta village",832,13,12,10,18
"G26004280","2010","Michigan","26","Au Sable CDP","04280","Au Sable CDP",1343,9,12,18,22
"G26004740","2010","Michigan","26","Bad Axe city","04740","Bad Axe city",2977,26,28,59,39
"G26004940","2010","Michigan","26","Baldwin village","04940","Baldwin village",759,350,11,9,79
"G26005080","2010","Michigan","26","Bancroft village","05080","Bancroft village",531,3,4,1,6
"G26005140","2010","Michigan","26","Bangor city","05140","Bangor city",1375,223,10,175,102
"G26005320","2010","Michigan","26","Baraga village","05320","Baraga village",922,603,451,4,73
"G26005470","2010","Michigan","26","Barnes Lake-Millers Lake CDP","05470","Barnes Lake-Millers Lake CDP",1070,1,5,5,12
"G26005500","2010","Michigan","26","Baroda village","05500","Baroda village",835,4,4,12,18
"G26005580","2010","Michigan","26","Barryton village","05580","Barryton village",348,1,1,1,4
"G26005660","2010","Michigan","26","Barton Hills village","05660","Barton Hills village",259,3,0,25,7
"G26005880","2010","Michigan","26","Bath CDP","05880","Bath CDP",1970,29,19,33,32
"G26005920","2010","Michigan","26","Battle Creek city","05920","Battle Creek city",37522,9502,377,2711,2235
"G26006020","2010","Michigan","26","Bay City city","06020","Bay City city",31319,1222,224,799,1368
"G26006120","2010","Michigan","26","Bay Port CDP","06120","Bay Port CDP",471,2,1,3,0
"G26006190","2010","Michigan","26","Bay Shore CDP","06190","Bay Shore CDP",658,3,56,4,33
"G26006260","2010","Michigan","26","Bay View CDP","06260","Bay View CDP",131,0,1,0,1
"G26006360","2010","Michigan","26","Beal City CDP","06360","Beal City CDP",341,0,4,1,11
"G26006430","2010","Michigan","26","Bear Lake CDP","06430","Bear Lake CDP",318,0,3,0,6
"G26006460","2010","Michigan","26","Bear Lake village","06460","Bear Lake village",269,0,9,4,4
"G26006660","2010","Michigan","26","Beaverton city","06660","Beaverton city",1046,4,8,0,13
"G26006820","2010","Michigan","26","Beecher CDP","06820","Beecher CDP",2592,7071,85,133,351
"G26006880","2010","Michigan","26","Beechwood CDP","06880","Beechwood CDP",2462,93,12,303,145
"G26006900","2010","Michigan","26","Belding city","06900","Belding city",5481,20,26,124,106
"G26006980","2010","Michigan","26","Bellaire village","06980","Bellaire village",1056,1,8,11,10
"G26007020","2010","Michigan","26","Belleville city","07020","Belleville city",3215,564,14,69,129
"G26007060","2010","Michigan","26","Bellevue village","07060","Bellevue village",1233,8,3,10,28
"G26007220","2010","Michigan","26","Bendon CDP","07220","Bendon CDP",199,1,7,1,0
"G26007520","2010","Michigan","26","Benton Harbor city","07520","Benton Harbor city",701,8952,32,93,260
"G26007540","2010","Michigan","26","Benton Heights CDP","07540","Benton Heights CDP",1193,2539,24,213,115
"G26007580","2010","Michigan","26","Benzonia village","07580","Benzonia village",463,6,2,12,14
"G26007660","2010","Michigan","26","Berkley city","07660","Berkley city",13960,453,39,249,269
"G26007860","2010","Michigan","26","Berrien Springs village","07860","Berrien Springs village",1309,233,8,166,84
"G26007960","2010","Michigan","26","Bessemer city","07960","Bessemer city",1836,9,18,11,31
"G26008100","2010","Michigan","26","Beulah village","08100","Beulah village",335,1,1,2,3
"G26008160","2010","Michigan","26","Beverly Hills village","08160","Beverly Hills village",9155,678,20,251,163
"G26008180","2010","Michigan","26","Big Bay CDP","08180","Big Bay CDP",302,1,6,4,6
"G26008300","2010","Michigan","26","Big Rapids city","08300","Big Rapids city",9326,716,74,218,267
"G26008460","2010","Michigan","26","Bingham Farms village","08460","Bingham Farms village",947,84,2,57,21
"G26008540","2010","Michigan","26","Birch Run village","08540","Birch Run village",1460,17,14,21,43
"G26008640","2010","Michigan","26","Birmingham city","08640","Birmingham city",18556,612,30,578,327
"G26009000","2010","Michigan","26","Blissfield village","09000","Blissfield village",3225,9,17,34,55
"G26009180","2010","Michigan","26","Bloomfield Hills city","09180","Bloomfield Hills city",3376,157,3,272,61
"G26009220","2010","Michigan","26","Bloomingdale village","09220","Bloomingdale village",424,1,4,12,13
"G26009560","2010","Michigan","26","Boon CDP","09560","Boon CDP",164,0,0,1,2
"G26009820","2010","Michigan","26","Boyne City city","09820","Boyne City city",3544,14,27,32,118
"G26009840","2010","Michigan","26","Boyne Falls village","09840","Boyne Falls village",280,2,3,1,8
"G26010160","2010","Michigan","26","Breckenridge village","10160","Breckenridge village",1286,6,10,10,16
"G26010180","2010","Michigan","26","Breedsville village","10180","Breedsville village",147,4,6,37,5
"G26010300","2010","Michigan","26","Brethren CDP","10300","Brethren CDP",400,0,4,2,4
"G26010440","2010","Michigan","26","Bridgeport CDP","10440","Bridgeport CDP",3990,2470,29,240,221
"G26010580","2010","Michigan","26","Bridgman city","10580","Bridgman city",2184,25,14,40,28
"G26010620","2010","Michigan","26","Brighton city","10620","Brighton city",7145,49,33,128,89
"G26010760","2010","Michigan","26","Britton village","10760","Britton village",578,1,1,4,2
"G26010860","2010","Michigan","26","Bronson city","10860","Bronson city",2109,18,13,160,49
"G26011000","2010","Michigan","26","Brooklyn village","11000","Brooklyn village",1169,2,9,16,10
"G26011180","2010","Michigan","26","Brown City city","11180","Brown City city",1288,1,2,8,26
"G26011200","2010","Michigan","26","Brownlee Park CDP","11200","Brownlee Park CDP",1923,45,12,46,82
"G26011380","2010","Michigan","26","Brutus CDP","11380","Brutus CDP",208,0,5,1,4
"G26011400","2010","Michigan","26","Buchanan city","11400","Buchanan city",3860,332,52,72,140
"G26011480","2010","Michigan","26","Buckley village","11480","Buckley village",664,5,6,8,14
"G26011555","2010","Michigan","26","Buena Vista CDP","11555","Buena Vista CDP",1212,5046,46,278,234
"G26011800","2010","Michigan","26","Burlington village","11800","Burlington village",256,0,0,0,5
"G26011920","2010","Michigan","26","Burr Oak village","11920","Burr Oak village",795,4,4,11,14
"G26012000","2010","Michigan","26","Burt CDP","12000","Burt CDP",1147,18,6,14,43
"G26012060","2010","Michigan","26","Burton city","12060","Burton city",26442,2203,192,403,759
"G26012260","2010","Michigan","26","Byron village","12260","Byron village",556,6,9,2,8
"G26012280","2010","Michigan","26","Byron Center CDP","12280","Byron Center CDP",5564,54,22,100,82
"G26012290","2010","Michigan","26","Caberfae CDP","12290","Caberfae CDP",63,0,0,0,1
"G26012320","2010","Michigan","26","Cadillac city","12320","Cadillac city",9902,53,61,152,187
"G26012480","2010","Michigan","26","Caledonia village","12480","Caledonia village",1463,11,2,20,15
"G26012580","2010","Michigan","26","Calumet village","12580","Calumet village",703,3,3,4,13
"G26012760","2010","Michigan","26","Camden village","12760","Camden village",509,0,1,0,2
"G26012980","2010","Michigan","26","Canada Creek Ranch CDP","12980","Canada Creek Ranch CDP",296,0,2,1,5
"G26013010","2010","Michigan","26","Canadian Lakes CDP","13010","Canadian Lakes CDP",2678,21,13,15,29
"G26013140","2010","Michigan","26","Capac village","13140","Capac village",1658,6,11,154,61
"G26013220","2010","Michigan","26","Carleton village","13220","Carleton village",2267,5,11,22,40
"G26013400","2010","Michigan","26","Carney village","13400","Carney village",187,0,1,2,2
"G26013420","2010","Michigan","26","Caro village","13420","Caro village",4037,28,16,85,63
"G26013480","2010","Michigan","26","Carp Lake CDP","13480","Carp Lake CDP",328,2,12,1,14
"G26013600","2010","Michigan","26","Carson City city","13600","Carson City city",1057,4,3,14,15
"G26013620","2010","Michigan","26","Carsonville village","13620","Carsonville village",499,1,1,9,17
"G26013760","2010","Michigan","26","Caseville village","13760","Caseville village",760,3,1,2,11
"G26013820","2010","Michigan","26","Casnovia village","13820","Casnovia village",282,1,6,14,16
"G26013860","2010","Michigan","26","Caspian city","13860","Caspian city",861,0,13,6,26
"G26013880","2010","Michigan","26","Cass City village","13880","Cass City village",2353,6,11,16,42
"G26013900","2010","Michigan","26","Cassopolis village","13900","Cassopolis village",1064,519,20,71,100
"G26014020","2010","Michigan","26","Cedar CDP","14020","Cedar CDP",88,2,1,1,1
"G26014200","2010","Michigan","26","Cedar Springs city","14200","Cedar Springs city",3308,28,22,47,104
"G26014260","2010","Michigan","26","Cement City village","14260","Cement City village",419,0,0,8,11
"G26014320","2010","Michigan","26","Center Line city","14320","Center Line city",6812,992,29,220,204
"G26014400","2010","Michigan","26","Central Lake village","14400","Central Lake village",914,1,9,6,22
"G26014460","2010","Michigan","26","Centreville village","14460","Centreville village",1335,41,2,10,37
"G26014780","2010","Michigan","26","Charlevoix city","14780","Charlevoix city",2368,31,51,18,45
"G26014820","2010","Michigan","26","Charlotte city","14820","Charlotte city",8627,106,37,122,182
"G26014940","2010","Michigan","26","Chatham village","14940","Chatham village",195,2,16,0,7
"G26015000","2010","Michigan","26","Cheboygan city","15000","Cheboygan city",4420,47,222,20,158
"G26015020","2010","Michigan","26","Chelsea city","15020","Chelsea city",4751,18,13,86,76
"G26015140","2010","Michigan","26","Chesaning village","15140","Chesaning village",2296,14,14,43,27
"G26015715","2010","Michigan","26","Chums Corner CDP","15715","Chums Corner CDP",901,3,12,20,10
"G26015920","2010","Michigan","26","Clare city","15920","Clare city",2977,21,19,44,57
"G26016140","2010","Michigan","26","Clarksville village","16140","Clarksville village",373,2,1,9,9
"G26016160","2010","Michigan","26","Clawson city","16160","Clawson city",11049,223,32,298,223
"G26016280","2010","Michigan","26","Clayton village","16280","Clayton village",322,6,1,7,8
"G26016420","2010","Michigan","26","Clifford village","16420","Clifford village",314,1,1,1,7
"G26016440","2010","Michigan","26","Climax village","16440","Climax village",754,4,0,3,6
"G26016480","2010","Michigan","26","Clinton village","16480","Clinton village",2256,4,12,27,37
"G26016620","2010","Michigan","26","Clio city","16620","Clio city",2519,28,16,27,56
"G26017020","2010","Michigan","26","Coldwater city","17020","Coldwater city",10124,62,21,442,296
"G26017100","2010","Michigan","26","Coleman city","17100","Coleman city",1194,9,4,5,31
"G26017320","2010","Michigan","26","Coloma city","17320","Coloma city",1386,18,7,41,31
"G26017360","2010","Michigan","26","Colon village","17360","Colon village",1141,4,4,3,21
"G26017460","2010","Michigan","26","Columbiaville village","17460","Columbiaville village",749,0,3,21,14
"G26017690","2010","Michigan","26","Comstock Northwest CDP","17690","Comstock Northwest CDP",4417,576,15,251,196
"G26017700","2010","Michigan","26","Comstock Park CDP","17700","Comstock Park CDP",7938,804,75,869,402
"G26017740","2010","Michigan","26","Concord village","17740","Concord village",1040,3,1,2,4
"G26017840","2010","Michigan","26","Constantine village","17840","Constantine village",1900,37,18,59,62
"G26017900","2010","Michigan","26","Conway CDP","17900","Conway CDP",189,4,11,0,0
"G26018020","2010","Michigan","26","Coopersville city","18020","Coopersville city",4082,22,27,75,69
"G26018040","2010","Michigan","26","Copemish village","18040","Copemish village",181,0,3,10,0
"G26018080","2010","Michigan","26","Copper City village","18080","Copper City village",185,0,0,0,5
"G26018100","2010","Michigan","26","Copper Harbor CDP","18100","Copper Harbor CDP",105,0,0,0,3
"G26018300","2010","Michigan","26","Corunna city","18300","Corunna city",3323,42,13,67,52
"G26018880","2010","Michigan","26","Cross Village CDP","18880","Cross Village CDP",81,1,11,0,0
"G26018920","2010","Michigan","26","Croswell city","18920","Croswell city",2243,12,18,131,43
"G26019135","2010","Michigan","26","Crystal Downs Country Club CDP","19135","Crystal Downs Country Club CDP",47,0,0,0,0
"G26019140","2010","Michigan","26","Crystal Falls city","19140","Crystal Falls city",1423,3,11,5,27
"G26019195","2010","Michigan","26","Crystal Mountain CDP","19195","Crystal Mountain CDP",53,0,0,0,1
"G26019420","2010","Michigan","26","Custer village","19420","Custer village",276,2,1,0,5
"G26019500","2010","Michigan","26","Cutlerville CDP","19500","Cutlerville CDP",11814,1033,115,967,441
"G26019560","2010","Michigan","26","Daggett village","19560","Daggett village",233,16,0,7,2
"G26019780","2010","Michigan","26","Dansville village","19780","Dansville village",538,4,6,6,9
"G26019880","2010","Michigan","26","Davison city","19880","Davison city",4907,92,17,52,105
"G26021000","2010","Michigan","26","Dearborn city","21000","Dearborn city",87454,3965,220,2547,3967
"G26021020","2010","Michigan","26","Dearborn Heights city","21020","Dearborn Heights city",49772,4546,237,1613,1606
"G26021040","2010","Michigan","26","Decatur village","21040","Decatur village",1594,49,22,82,72
"G26021100","2010","Michigan","26","Deckerville village","21100","Deckerville village",786,2,12,19,11
"G26021180","2010","Michigan","26","Deerfield village","21180","Deerfield village",853,4,8,5,28
"G26021560","2010","Michigan","26","Delton CDP","21560","Delton CDP",828,9,5,7,23
"G26021780","2010","Michigan","26","De Tour Village village","21780","De Tour Village village",269,0,42,0,14
"G26022000","2010","Michigan","26","Detroit city","22000","Detroit city",75758,590226,2636,29257,15900
"G26022040","2010","Michigan","26","Detroit Beach CDP","22040","Detroit Beach CDP",2001,8,5,15,58
"G26022120","2010","Michigan","26","DeWitt city","22120","DeWitt city",4277,61,18,66,85
"G26022160","2010","Michigan","26","Dexter village","22160","Dexter village",3771,44,17,147,88
"G26022380","2010","Michigan","26","Dimondale village","22380","Dimondale village",1144,9,11,30,40
"G26022520","2010","Michigan","26","Dollar Bay CDP","22520","Dollar Bay CDP",1055,2,6,9,10
"G26022740","2010","Michigan","26","Douglas city","22740","Douglas city",1198,7,2,14,11
"G26022880","2010","Michigan","26","Dowagiac city","22880","Dowagiac city",4321,838,174,186,360
"G26022900","2010","Michigan","26","Dowling CDP","22900","Dowling CDP",368,0,0,3,3
"G26023140","2010","Michigan","26","Dryden village","23140","Dryden village",932,0,4,5,10
"G26023380","2010","Michigan","26","Dundee village","23380","Dundee village",3817,34,15,42,49
"G26023500","2010","Michigan","26","Durand city","23500","Durand city",3319,19,36,22,50
"G26023560","2010","Michigan","26","Eagle village","23560","Eagle village",122,0,0,1,0
"G26023600","2010","Michigan","26","Eagle Harbor CDP","23600","Eagle Harbor CDP",75,0,0,0,1
"G26023740","2010","Michigan","26","Eagle River CDP","23740","Eagle River CDP",71,0,0,0,0
"G26023980","2010","Michigan","26","East Grand Rapids city","23980","East Grand Rapids city",10204,113,16,191,170
"G26024020","2010","Michigan","26","East Jordan city","24020","East Jordan city",2257,5,38,9,42
"G26024060","2010","Michigan","26","Eastlake village","24060","Eastlake village",460,3,16,4,29
"G26024120","2010","Michigan","26","East Lansing city","24120","East Lansing city",38072,3303,148,5632,1424
"G26024290","2010","Michigan","26","Eastpointe city","24290","Eastpointe city",21297,9575,130,507,933
"G26024300","2010","Michigan","26","Eastport CDP","24300","Eastport CDP",214,0,3,0,1
"G26024420","2010","Michigan","26","East Tawas city","24420","East Tawas city",2687,5,8,55,53
"G26024500","2010","Michigan","26","Eastwood CDP","24500","Eastwood CDP",3960,1797,24,199,360
"G26024540","2010","Michigan","26","Eaton Rapids city","24540","Eaton Rapids city",4956,34,20,71,133
"G26024580","2010","Michigan","26","Eau Claire village","24580","Eau Claire village",516,32,9,45,23
"G26024740","2010","Michigan","26","Ecorse city","24740","Ecorse city",4186,4415,74,404,433
"G26024880","2010","Michigan","26","Edgemont Park CDP","24880","Edgemont Park CDP",1754,368,3,105,128
"G26025000","2010","Michigan","26","Edmore village","25000","Edmore village",1140,6,6,13,36
"G26025040","2010","Michigan","26","Edwardsburg village","25040","Edwardsburg village",1179,19,10,19,32
"G26025180","2010","Michigan","26","Elberta village","25180","Elberta village",354,3,3,4,8
"G26025320","2010","Michigan","26","Elk Rapids village","25320","Elk Rapids village",1586,11,19,15,11
"G26025360","2010","Michigan","26","Elkton village","25360","Elkton village",779,1,3,5,20
"G26025420","2010","Michigan","26","Ellsworth village","25420","Ellsworth village",339,2,0,3,5
"G26025780","2010","Michigan","26","Elsie village","25780","Elsie village",940,4,6,10,6
"G26025940","2010","Michigan","26","Emmett village","25940","Emmett village",252,0,0,13,4
"G26025980","2010","Michigan","26","Empire village","25980","Empire village",372,0,3,0,0
"G26026360","2010","Michigan","26","Escanaba city","26360","Escanaba city",11790,53,328,107,338
"G26026420","2010","Michigan","26","Essexville city","26420","Essexville city",3322,32,20,55,49
"G26026460","2010","Michigan","26","Estral Beach village","26460","Estral Beach village",415,0,3,0,0
"G26026640","2010","Michigan","26","Evart city","26640","Evart city",1821,15,15,5,47
"G26027080","2010","Michigan","26","Fairgrove village","27080","Fairgrove village",543,2,6,7,5
"G26027160","2010","Michigan","26","Fair Plain CDP","27160","Fair Plain CDP",3318,3943,27,145,198
"G26027380","2010","Michigan","26","Farmington city","27380","Farmington city",7415,1186,41,1489,241
"G26027440","2010","Michigan","26","Farmington Hills city","27440","Farmington Hills city",55539,13848,157,8443,1753
"G26027500","2010","Michigan","26","Farwell village","27500","Farwell village",852,5,6,3,5
"G26027740","2010","Michigan","26","Fennville city","27740","Fennville city",1015,26,7,291,59
"G26027760","2010","Michigan","26","Fenton city","27760","Fenton city",11182,151,40,145,238
"G26027880","2010","Michigan","26","Ferndale city","27880","Ferndale city",16854,1901,96,377,672
"G26027960","2010","Michigan","26","Ferrysburg city","27960","Ferrysburg city",2771,14,18,32,57
"G26028000","2010","Michigan","26","Fife Lake village","28000","Fife Lake village",424,3,7,0,9
"G26028060","2010","Michigan","26","Filer City CDP","28060","Filer City CDP",107,0,1,0,8
"G26028360","2010","Michigan","26","Flat Rock city","28360","Flat Rock city",9000,404,45,140,289
"G26029000","2010","Michigan","26","Flint city","29000","Flint city",38328,57939,550,1649,3968
"G26029200","2010","Michigan","26","Flushing city","29200","Flushing city",7956,198,31,68,136
"G26029580","2010","Michigan","26","Forest Hills CDP","29580","Forest Hills CDP",24170,318,56,974,349
"G26029660","2010","Michigan","26","Forestville village","29660","Forestville village",132,0,2,1,1
"G26029920","2010","Michigan","26","Fostoria CDP","29920","Fostoria CDP",672,0,14,1,7
"G26029940","2010","Michigan","26","Fountain village","29940","Fountain village",177,0,0,6,10
"G26030040","2010","Michigan","26","Fowler village","30040","Fowler village",1185,5,0,11,7
"G26030060","2010","Michigan","26","Fowlerville village","30060","Fowlerville village",2794,7,16,21,48
"G26030200","2010","Michigan","26","Frankenmuth city","30200","Frankenmuth city",4816,27,9,60,32
"G26030260","2010","Michigan","26","Frankfort city","30260","Frankfort city",1213,14,26,17,16
"G26030340","2010","Michigan","26","Franklin village","30340","Franklin village",2715,209,2,172,52
"G26030420","2010","Michigan","26","Fraser city","30420","Fraser city",13319,566,74,255,266
"G26030540","2010","Michigan","26","Freeland CDP","30540","Freeland CDP",5905,870,32,81,81
"G26030580","2010","Michigan","26","Freeport village","30580","Freeport village",469,5,0,3,6
"G26030600","2010","Michigan","26","Free Soil village","30600","Free Soil village",138,2,4,0,0
"G26030700","2010","Michigan","26","Fremont city","30700","Fremont city",3856,20,14,137,54
"G26031000","2010","Michigan","26","Fruitport village","31000","Fruitport village",1047,16,2,16,12
"G26031160","2010","Michigan","26","Gaastra city","31160","Gaastra city",341,0,2,0,4
"G26031180","2010","Michigan","26","Gagetown village","31180","Gagetown village",379,0,0,4,5
"G26031200","2010","Michigan","26","Gaines village","31200","Gaines village",372,1,2,1,4
"G26031260","2010","Michigan","26","Galesburg city","31260","Galesburg city",1879,49,10,18,53
"G26031300","2010","Michigan","26","Galien village","31300","Galien village",529,6,5,2,7
"G26031380","2010","Michigan","26","Garden village","31380","Garden village",193,0,11,0,17
"G26031420","2010","Michigan","26","Garden City city","31420","Garden City city",25602,934,115,446,595
"G26031720","2010","Michigan","26","Gaylord city","31720","Gaylord city",3455,33,28,44,85
"G26032020","2010","Michigan","26","Gibraltar city","32020","Gibraltar city",4407,92,19,65,73
"G26032300","2010","Michigan","26","Gladstone city","32300","Gladstone city",4744,11,96,30,92
"G26032320","2010","Michigan","26","Gladwin city","32320","Gladwin city",2839,4,12,37,41
"G26032360","2010","Michigan","26","Glen Arbor CDP","32360","Glen Arbor CDP",226,1,0,1,1
