GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,B18AA1980,B18AB1980,B18AC1980,B18AD1980,B18AE1980
"G1901490","1980","Iowa","19","Plymouth","149","PLYMOUTH",24522,57,47,77,
"G1901510","1980","Iowa","19","Pocahontas","151","POCAHONTAS",11361,3,0,5,
"G1901530","1980","Iowa","19","Polk","153","POLK",283241,13884,810,3245,
"G1901550","1980","Iowa","19","Pottawattamie","155","POTTAWATTAMIE",85228,360,270,236,
"G1901570","1980","Iowa","19","Poweshiek","157","POWESHIEK",19115,63,18,96,
"G1901590","1980","Iowa","19","Ringgold","159","RINGGOLD",6088,3,2,19,
"G1901610","1980","Iowa","19","Sac","161","SAC",14088,3,0,11,
"G1901630","1980","Iowa","19","Scott","163","SCOTT",150763,6453,368,834,
"G1901650","1980","Iowa","19","Shelby","165","SHELBY",15015,0,5,23,
"G1901670","1980","Iowa","19","Sioux","167","SIOUX",30602,110,59,22,
"G1901690","1980","Iowa","19","Story","169","STORY",69695,849,49,1363,
"G1901710","1980","Iowa","19","Tama","171","TAMA",18675,16,735,90,
"G1901730","1980","Iowa","19","Taylor","173","TAYLOR",8324,2,18,9,
"G1901750","1980","Iowa","19","Union","175","UNION",13732,19,15,81,
"G1901770","1980","Iowa","19","Van Buren","177","VAN BUREN",8610,1,3,10,
"G1901790","1980","Iowa","19","Wapello","179","WAPELLO",39867,244,64,41,
"G1901810","1980","Iowa","19","Warren","181","WARREN",34549,102,51,85,
"G1901830","1980","Iowa","19","Washington","183","WASHINGTON",20030,33,10,45,
"G1901850","1980","Iowa","19","Wayne","185","WAYNE",8161,0,7,22,
"G1901870","1980","Iowa","19","Webster","187","WEBSTER",44656,954,33,104,
"G1901890","1980","Iowa","19","Winnebago","189","WINNEBAGO",12897,40,0,22,
"G1901910","1980","Iowa","19","Winneshiek","191","WINNESHIEK",21693,123,2,47,
"G1901930","1980","Iowa","19","Woodbury","193","WOODBURY",97991,1019,1195,247,
"G1901950","1980","Iowa","19","Worth","195","WORTH",9005,13,5,27,
"G1901970","1980","Iowa","19","Wright","197","WRIGHT",16146,0,49,74,
"G2000010","1980","Kansas","20","Allen","001","ALLEN",15252,235,95,9,
"G2000030","1980","Kansas","20","Anderson","003","ANDERSON",8664,8,51,7,
"G2000050","1980","Kansas","20","Atchison","005","ATCHISON",17016,1134,74,39,
"G2000070","1980","Kansas","20","Barber","007","BARBER",6478,7,18,15,
"G2000090","1980","Kansas","20","Barton","009","BARTON",30558,341,121,143,
"G2000110","1980","Kansas","20","Bourbon","011","BOURBON",15337,424,69,52,
"G2000130","1980","Kansas","20","Brown","013","BROWN",11209,104,602,15,
"G2000150","1980","Kansas","20","Butler","015","BUTLER",43951,214,299,124,
"G2000170","1980","Kansas","20","Chase","017","CHASE",3263,25,12,5,
"G2000190","1980","Kansas","20","Chautauqua","019","CHAUTAUQUA",4856,15,127,15,
"G2000210","1980","Kansas","20","Cherokee","021","CHEROKEE",21571,165,505,55,
"G2000230","1980","Kansas","20","Cheyenne","023","CHEYENNE",3648,0,10,14,
"G2000250","1980","Kansas","20","Clark","025","CLARK",2587,0,2,3,
"G2000270","1980","Kansas","20","Clay","027","CLAY",9765,15,10,4,
"G2000290","1980","Kansas","20","Cloud","029","CLOUD",12449,6,3,11,
"G2000310","1980","Kansas","20","Coffey","031","COFFEY",9294,0,54,12,
"G2000330","1980","Kansas","20","Comanche","033","COMANCHE",2549,0,2,0,
"G2000350","1980","Kansas","20","Cowley","035","COWLEY",34717,1074,500,52,
"G2000370","1980","Kansas","20","Crawford","037","CRAWFORD",37018,372,255,163,
"G2000390","1980","Kansas","20","Decatur","039","DECATUR",4499,0,6,2,
"G2000410","1980","Kansas","20","Dickinson","041","DICKINSON",19880,69,59,59,
"G2000430","1980","Kansas","20","Doniphan","043","DONIPHAN",8887,249,90,9,
"G2000450","1980","Kansas","20","Douglas","045","DOUGLAS",60836,3035,1774,1301,
"G2000470","1980","Kansas","20","Edwards","047","EDWARDS",4135,3,10,4,
"G2000490","1980","Kansas","20","Elk","049","ELK",3850,0,40,15,
"G2000510","1980","Kansas","20","Ellis","051","ELLIS",25764,85,67,85,
"G2000530","1980","Kansas","20","Ellsworth","053","ELLSWORTH",6554,4,15,13,
"G2000550","1980","Kansas","20","Finney","055","FINNEY",21400,149,96,154,
"G2000570","1980","Kansas","20","Ford","057","FORD",22637,507,176,37,
"G2000590","1980","Kansas","20","Franklin","059","FRANKLIN",21340,322,159,48,
"G2000610","1980","Kansas","20","Geary","061","GEARY",21963,5671,125,1146,
"G2000630","1980","Kansas","20","Gove","063","GOVE",3711,4,1,3,
"G2000650","1980","Kansas","20","Graham","065","GRAHAM",3827,157,0,7,
"G2000670","1980","Kansas","20","Grant","067","GRANT",6356,0,35,9,
"G2000690","1980","Kansas","20","Gray","069","GRAY",5064,6,2,8,
"G2000710","1980","Kansas","20","Greeley","071","GREELEY",1775,12,0,0,
"G2000730","1980","Kansas","20","Greenwood","073","GREENWOOD",8694,0,48,3,
"G2000750","1980","Kansas","20","Hamilton","075","HAMILTON",2454,4,0,2,
"G2000770","1980","Kansas","20","Harper","077","HARPER",7713,29,2,4,
"G2000790","1980","Kansas","20","Harvey","079","HARVEY",29067,567,122,101,
"G2000810","1980","Kansas","20","Haskell","081","HASKELL",3576,0,20,22,
"G2000830","1980","Kansas","20","Hodgeman","083","HODGEMAN",2243,18,0,2,
"G2000850","1980","Kansas","20","Jackson","085","JACKSON",11047,19,529,15,
"G2000870","1980","Kansas","20","Jefferson","087","JEFFERSON",14949,58,144,31,
"G2000890","1980","Kansas","20","Jewell","089","JEWELL",5217,0,19,5,
"G2000910","1980","Kansas","20","Johnson","091","JOHNSON",262748,2957,920,2265,
"G2000930","1980","Kansas","20","Kearny","093","KEARNY",3164,2,23,2,
"G2000950","1980","Kansas","20","Kingman","095","KINGMAN",8833,8,11,6,
"G2000970","1980","Kansas","20","Kiowa","097","KIOWA",4018,8,14,4,
"G2000990","1980","Kansas","20","Labette","099","LABETTE",23903,1159,330,44,
"G2001010","1980","Kansas","20","Lane","101","LANE",2439,0,0,0,
"G2001030","1980","Kansas","20","Leavenworth","103","LEAVENWORTH",47576,5521,437,675,
"G2001050","1980","Kansas","20","Lincoln","105","LINCOLN",4124,0,9,12,
"G2001070","1980","Kansas","20","Linn","107","LINN",8146,36,41,9,
"G2001090","1980","Kansas","20","Logan","109","LOGAN",3466,10,2,0,
"G2001110","1980","Kansas","20","Lyon","111","LYON",33230,783,224,241,
"G2001130","1980","Kansas","20","McPherson","113","MCPHERSON",26288,369,73,67,
"G2001150","1980","Kansas","20","Marion","115","MARION",13360,55,42,21,
"G2001170","1980","Kansas","20","Marshall","117","MARSHALL",12740,6,14,8,
"G2001190","1980","Kansas","20","Meade","119","MEADE",4713,0,1,8,
"G2001210","1980","Kansas","20","Miami","121","MIAMI",20821,627,74,29,
"G2001230","1980","Kansas","20","Mitchell","123","MITCHELL",8068,6,5,32,
"G2001250","1980","Kansas","20","Montgomery","125","MONTGOMERY",38522,2668,725,133,
"G2001270","1980","Kansas","20","Morris","127","MORRIS",6346,13,33,6,
"G2001290","1980","Kansas","20","Morton","129","MORTON",3262,0,6,33,
"G2001310","1980","Kansas","20","Nemaha","131","NEMAHA",11103,50,31,24,
"G2001330","1980","Kansas","20","Neosho","133","NEOSHO",18426,182,69,77,
"G2001350","1980","Kansas","20","Ness","135","NESS",4465,6,14,7,
"G2001370","1980","Kansas","20","Norton","137","NORTON",6642,23,3,8,
"G2001390","1980","Kansas","20","Osage","139","OSAGE",15160,12,72,30,
"G2001410","1980","Kansas","20","Osborne","141","OSBORNE",5908,9,25,0,
"G2001430","1980","Kansas","20","Ottawa","143","OTTAWA",5929,10,21,9,
"G2001450","1980","Kansas","20","Pawnee","145","PAWNEE",7569,202,65,86,
"G2001470","1980","Kansas","20","Phillips","147","PHILLIPS",7353,32,13,8,
"G2001490","1980","Kansas","20","Pottawatomie","149","POTTAWATOMIE",14557,27,57,100,
"G2001510","1980","Kansas","20","Pratt","151","PRATT",10000,126,89,58,
"G2001530","1980","Kansas","20","Rawlins","153","RAWLINS",4070,2,10,0,
"G2001550","1980","Kansas","20","Reno","155","RENO",61530,1639,360,135,
"G2001570","1980","Kansas","20","Republic","157","REPUBLIC",7562,0,7,0,
"G2001590","1980","Kansas","20","Rice","159","RICE",11576,76,125,25,
"G2001610","1980","Kansas","20","Riley","161","RILEY",53283,6774,545,1407,
"G2001630","1980","Kansas","20","Rooks","163","ROOKS",6939,25,34,4,
"G2001650","1980","Kansas","20","Rush","165","RUSH",4496,2,0,6,
"G2001670","1980","Kansas","20","Russell","167","RUSSELL",8718,73,13,22,
"G2001690","1980","Kansas","20","Saline","169","SALINE",46420,1505,100,235,
"G2001710","1980","Kansas","20","Scott","171","SCOTT",5641,0,9,40,
"G2001730","1980","Kansas","20","Sedgwick","173","SEDGWICK",319847,31803,3787,5260,
"G2001750","1980","Kansas","20","Seward","175","SEWARD",14554,908,256,207,
"G2001770","1980","Kansas","20","Shawnee","177","SHAWNEE",137853,11871,1480,743,
"G2001790","1980","Kansas","20","Sheridan","179","SHERIDAN",3535,0,3,6,
"G2001810","1980","Kansas","20","Sherman","181","SHERMAN",7359,10,50,0,
"G2001830","1980","Kansas","20","Smith","183","SMITH",5924,2,5,14,
"G2001850","1980","Kansas","20","Stafford","185","STAFFORD",5621,9,15,18,
"G2001870","1980","Kansas","20","Stanton","187","STANTON",2097,9,31,12,
"G2001890","1980","Kansas","20","Stevens","189","STEVENS",4502,7,53,0,
"G2001910","1980","Kansas","20","Sumner","191","SUMNER",24215,70,215,74,
"G2001930","1980","Kansas","20","Thomas","193","THOMAS",8405,10,7,5,
"G2001950","1980","Kansas","20","Trego","195","TREGO",4140,2,10,3,
"G2001970","1980","Kansas","20","Wabaunsee","197","WABAUNSEE",6736,45,8,24,
"G2001990","1980","Kansas","20","Wallace","199","WALLACE",2024,3,8,8,
"G2002010","1980","Kansas","20","Washington","201","WASHINGTON",8517,0,19,5,
"G2002030","1980","Kansas","20","Wichita","203","WICHITA",2707,3,5,2,
"G2002050","1980","Kansas","20","Wilson","205","WILSON",11983,26,40,17,
"G2002070","1980","Kansas","20","Woodson","207","WOODSON",4508,22,33,16,
"G2002090","1980","Kansas","20","Wyandotte","209","WYANDOTTE",124785,41446,941,1426,
"G2100010","1980","Kentucky","21","Adair","001","ADAIR",14653,524,8,6,
"G2100030","1980","Kentucky","21","Allen","003","ALLEN",13945,175,0,8,
"G2100050","1980","Kentucky","21","Anderson","005","ANDERSON",12074,461,19,13,
"G2100070","1980","Kentucky","21","Ballard","007","BALLARD",8469,292,10,21,
"G2100090","1980","Kentucky","21","Barren","009","BARREN",32287,1675,15,26,
"G2100110","1980","Kentucky","21","Bath","011","BATH",9720,301,0,4,
"G2100130","1980","Kentucky","21","Bell","013","BELL",33387,803,48,61,
"G2100150","1980","Kentucky","21","Boone","015","BOONE",45443,225,34,97,
"G2100170","1980","Kentucky","21","Bourbon","017","BOURBON",17392,1981,7,20,
"G2100190","1980","Kentucky","21","Boyd","019","BOYD",54249,1055,65,105,
"G2100210","1980","Kentucky","21","Boyle","021","BOYLE",22613,2367,30,42,
"G2100230","1980","Kentucky","21","Bracken","023","BRACKEN",7675,47,5,11,
"G2100250","1980","Kentucky","21","Breathitt","025","BREATHITT",16937,42,0,25,
"G2100270","1980","Kentucky","21","Breckinridge","027","BRECKINRIDGE",16228,609,18,6,
"G2100290","1980","Kentucky","21","Bullitt","029","BULLITT",42882,273,94,90,
"G2100310","1980","Kentucky","21","Butler","031","BUTLER",10963,54,33,14,
"G2100330","1980","Kentucky","21","Caldwell","033","CALDWELL",12584,884,5,0,
"G2100350","1980","Kentucky","21","Calloway","035","CALLOWAY",29014,862,46,75,
"G2100370","1980","Kentucky","21","Campbell","037","CAMPBELL",82127,838,163,169,
"G2100390","1980","Kentucky","21","Carlisle","039","CARLISLE",5446,41,0,0,
"G2100410","1980","Kentucky","21","Carroll","041","CARROLL",8916,336,18,0,
"G2100430","1980","Kentucky","21","Carter","043","CARTER",25041,0,13,6,
"G2100450","1980","Kentucky","21","Casey","045","CASEY",14773,32,8,0,
"G2100470","1980","Kentucky","21","Christian","047","CHRISTIAN",47982,17079,191,757,
"G2100490","1980","Kentucky","21","Clark","049","CLARK",26494,1742,18,39,
"G2100510","1980","Kentucky","21","Clay","051","CLAY",22357,347,0,28,
"G2100530","1980","Kentucky","21","Clinton","053","CLINTON",9287,21,8,5,
"G2100550","1980","Kentucky","21","Crittenden","055","CRITTENDEN",9086,114,0,7,
"G2100570","1980","Kentucky","21","Cumberland","057","CUMBERLAND",6920,369,0,0,
"G2100590","1980","Kentucky","21","Daviess","059","DAVIESS",82148,3329,86,361,
"G2100610","1980","Kentucky","21","Edmonson","061","EDMONSON",9747,163,52,0,
"G2100630","1980","Kentucky","21","Elliott","063","ELLIOTT",6908,0,0,0,
"G2100650","1980","Kentucky","21","Estill","065","ESTILL",14472,0,23,0,
"G2100670","1980","Kentucky","21","Fayette","067","FAYETTE",174934,26979,271,1580,
"G2100690","1980","Kentucky","21","Fleming","069","FLEMING",12086,237,0,0,
"G2100710","1980","Kentucky","21","Floyd","071","FLOYD",48440,230,46,48,
"G2100730","1980","Kentucky","21","Franklin","073","FRANKLIN",38119,3371,40,210,
"G2100750","1980","Kentucky","21","Fulton","075","FULTON",7476,1495,0,0,
"G2100770","1980","Kentucky","21","Gallatin","077","GALLATIN",4717,94,31,0,
"G2100790","1980","Kentucky","21","Garrard","079","GARRARD",10221,620,0,5,
"G2100810","1980","Kentucky","21","Grant","081","GRANT",13214,24,47,5,
"G2100830","1980","Kentucky","21","Graves","083","GRAVES",32477,1526,27,19,
"G2100850","1980","Kentucky","21","Grayson","085","GRAYSON",20770,45,35,4,
"G2100870","1980","Kentucky","21","Green","087","GREEN",10600,441,0,0,
"G2100890","1980","Kentucky","21","Greenup","089","GREENUP",38933,133,4,62,
"G2100910","1980","Kentucky","21","Hancock","091","HANCOCK",7625,105,2,1,
"G2100930","1980","Kentucky","21","Hardin","093","HARDIN",76068,9877,374,1312,
"G2100950","1980","Kentucky","21","Harlan","095","HARLAN",39816,1945,81,44,
"G2100970","1980","Kentucky","21","Harrison","097","HARRISON",14684,416,5,61,
"G2100990","1980","Kentucky","21","Hart","099","HART",14173,1211,8,8,
"G2101010","1980","Kentucky","21","Henderson","101","HENDERSON",37838,2903,38,65,
"G2101030","1980","Kentucky","21","Henry","103","HENRY",12110,579,17,24,
"G2101050","1980","Kentucky","21","Hickman","105","HICKMAN",5428,630,7,0,
"G2101070","1980","Kentucky","21","Hopkins","107","HOPKINS",42941,3107,35,72,
"G2101090","1980","Kentucky","21","Jackson","109","JACKSON",11996,0,0,0,
"G2101110","1980","Kentucky","21","Jefferson","111","JEFFERSON",569676,109927,1062,3462,
"G2101130","1980","Kentucky","21","Jessamine","113","JESSAMINE",24806,1106,25,202,
"G2101150","1980","Kentucky","21","Johnson","115","JOHNSON",24362,5,38,27,
"G2101170","1980","Kentucky","21","Kenton","117","KENTON",132536,3660,251,517,
"G2101190","1980","Kentucky","21","Knott","119","KNOTT",17781,140,0,19,
"G2101210","1980","Kentucky","21","Knox","121","KNOX",29759,416,42,18,
"G2101230","1980","Kentucky","21","Larue","123","LARUE",11339,546,24,6,
"G2101250","1980","Kentucky","21","Laurel","125","LAUREL",38565,241,58,118,
"G2101270","1980","Kentucky","21","Lawrence","127","LAWRENCE",14074,30,11,0,
"G2101290","1980","Kentucky","21","Lee","129","LEE",7732,15,0,0,
"G2101310","1980","Kentucky","21","Leslie","131","LESLIE",14863,0,0,8,
"G2101330","1980","Kentucky","21","Letcher","133","LETCHER",30429,204,19,28,
"G2101350","1980","Kentucky","21","Lewis","135","LEWIS",14411,66,42,12,
"G2101370","1980","Kentucky","21","Lincoln","137","LINCOLN",18251,794,6,2,
"G2101390","1980","Kentucky","21","Livingston","139","LIVINGSTON",9196,4,8,2,
"G2101410","1980","Kentucky","21","Logan","141","LOGAN",21861,2184,31,41,
"G2101430","1980","Kentucky","21","Lyon","143","LYON",6128,342,15,2,
"G2101450","1980","Kentucky","21","McCracken","145","MCCRACKEN",54873,6124,35,222,
"G2101470","1980","Kentucky","21","McCreary","147","MCCREARY",15361,189,72,6,
"G2101490","1980","Kentucky","21","McLean","149","MCLEAN",10018,53,0,14,
"G2101510","1980","Kentucky","21","Madison","151","MADISON",49777,3185,74,261,
"G2101530","1980","Kentucky","21","Magoffin","153","MAGOFFIN",13495,0,0,20,
"G2101550","1980","Kentucky","21","Marion","155","MARION",16477,1414,0,19,
"G2101570","1980","Kentucky","21","Marshall","157","MARSHALL",25593,0,5,23,
"G2101590","1980","Kentucky","21","Martin","159","MARTIN",13911,7,0,0,
"G2101610","1980","Kentucky","21","Mason","161","MASON",16390,1343,0,32,
"G2101630","1980","Kentucky","21","Meade","163","MEADE",20798,1467,47,324,
"G2101650","1980","Kentucky","21","Menifee","165","MENIFEE",5005,53,0,54,
"G2101670","1980","Kentucky","21","Mercer","167","MERCER",18205,766,0,34,
"G2101690","1980","Kentucky","21","Metcalfe","169","METCALFE",9169,295,6,8,
"G2101710","1980","Kentucky","21","Monroe","171","MONROE",11910,436,2,5,
"G2101730","1980","Kentucky","21","Montgomery","173","MONTGOMERY",18960,1060,17,4,
"G2101750","1980","Kentucky","21","Morgan","175","MORGAN",12087,10,6,0,
"G2101770","1980","Kentucky","21","Muhlenberg","177","MUHLENBERG",30489,1635,38,37,
"G2101790","1980","Kentucky","21","Nelson","179","NELSON",25771,1792,9,4,
"G2101810","1980","Kentucky","21","Nicholas","181","NICHOLAS",7005,132,10,10,
"G2101830","1980","Kentucky","21","Ohio","183","OHIO",21419,269,47,30,
"G2101850","1980","Kentucky","21","Oldham","185","OLDHAM",26340,1372,4,57,
"G2101870","1980","Kentucky","21","Owen","187","OWEN",8760,148,12,0,
"G2101890","1980","Kentucky","21","Owsley","189","OWSLEY",5703,1,5,0,
"G2101910","1980","Kentucky","21","Pendleton","191","PENDLETON",10976,6,0,0,
"G2101930","1980","Kentucky","21","Perry","193","PERRY",33064,639,43,3,
"G2101950","1980","Kentucky","21","Pike","195","PIKE",80651,332,43,90,
"G2101970","1980","Kentucky","21","Powell","197","POWELL",11008,71,14,8,
"G2101990","1980","Kentucky","21","Pulaski","199","PULASKI",45157,529,23,80,
"G2102010","1980","Kentucky","21","Robertson","201","ROBERTSON",2251,7,0,7,
"G2102030","1980","Kentucky","21","Rockcastle","203","ROCKCASTLE",13912,0,51,10,
"G2102050","1980","Kentucky","21","Rowan","205","ROWAN",18687,230,12,90,
"G2102070","1980","Kentucky","21","Russell","207","RUSSELL",13577,114,17,0,
"G2102090","1980","Kentucky","21","Scott","209","SCOTT",20312,1479,11,11,
"G2102110","1980","Kentucky","21","Shelby","211","SHELBY",20657,2628,31,12,
"G2102130","1980","Kentucky","21","Simpson","213","SIMPSON",12848,1781,12,18,
"G2102150","1980","Kentucky","21","Spencer","215","SPENCER",5772,157,0,0,
"G2102170","1980","Kentucky","21","Taylor","217","TAYLOR",19969,1135,33,41,
"G2102190","1980","Kentucky","21","Todd","219","TODD",10396,1439,9,17,
"G2102210","1980","Kentucky","21","Trigg","221","TRIGG",8187,1175,0,17,
"G2102230","1980","Kentucky","21","Trimble","223","TRIMBLE",6253,0,0,0,
"G2102250","1980","Kentucky","21","Union","225","UNION",14490,3288,13,22,
"G2102270","1980","Kentucky","21","Warren","227","WARREN",65575,5913,116,151,
"G2102290","1980","Kentucky","21","Washington","229","WASHINGTON",9624,1082,36,6,
"G2102310","1980","Kentucky","21","Wayne","231","WAYNE",16646,365,0,0,
"G2102330","1980","Kentucky","21","Webster","233","WEBSTER",13907,913,0,9,
"G2102350","1980","Kentucky","21","Whitley","235","WHITLEY",33103,191,31,57,
"G2102370","1980","Kentucky","21","Wolfe","237","WOLFE",6688,0,0,3,
"G2102390","1980","Kentucky","21","Woodford","239","WOODFORD",16376,1375,0,27,
"G2200010","1980","Louisiana","22","Acadia","001","ACADIA",46430,9871,14,55,
"G2200030","1980","Louisiana","22","Allen","003","ALLEN",16706,4383,285,4,
"G2200050","1980","Louisiana","22","Ascension","005","ASCENSION",38578,11262,66,115,
"G2200070","1980","Louisiana","22","Assumption","007","ASSUMPTION",15040,6995,31,5,
"G2200090","1980","Louisiana","22","Avoyelles","009","AVOYELLES",30745,10532,58,23,
"G2200110","1980","Louisiana","22","Beauregard","011","BEAUREGARD",24808,4756,30,71,
"G2200130","1980","Louisiana","22","Bienville","013","BIENVILLE",9408,6939,14,24,
"G2200150","1980","Louisiana","22","Bossier","015","BOSSIER",64489,15151,169,469,
"G2200170","1980","Louisiana","22","Caddo","017","CADDO",155181,95273,389,1038,
"G2200190","1980","Louisiana","22","Calcasieu","019","CALCASIEU",129629,36353,366,414,
"G2200210","1980","Louisiana","22","Caldwell","021","CALDWELL",8713,1969,0,12,
"G2200230","1980","Louisiana","22","Cameron","023","CAMERON",8752,524,22,13,
"G2200250","1980","Louisiana","22","Catahoula","025","CATAHOULA",9096,3175,7,9,
"G2200270","1980","Louisiana","22","Claiborne","027","CLAIBORNE",9074,8002,0,7,
"G2200290","1980","Louisiana","22","Concordia","029","CONCORDIA",14880,8056,29,0,
"G2200310","1980","Louisiana","22","De Soto","031","DE SOTO",14079,11556,39,33,
"G2200330","1980","Louisiana","22","East Baton Rouge","033","EAST BATON ROUGE",246842,114700,576,2992,
"G2200350","1980","Louisiana","22","East Carroll","035","EAST CARROLL",4533,7201,4,16,
"G2200370","1980","Louisiana","22","East Feliciana","037","EAST FELICIANA",9678,9240,15,70,
"G2200390","1980","Louisiana","22","Evangeline","039","EVANGELINE",25272,8027,0,28,
"G2200410","1980","Louisiana","22","Franklin","041","FRANKLIN",16363,7735,0,12,
"G2200430","1980","Louisiana","22","Grant","043","GRANT",13742,2900,21,32,
"G2200450","1980","Louisiana","22","Iberia","045","IBERIA",45814,17640,90,34,
"G2200470","1980","Louisiana","22","Iberville","047","IBERVILLE",16574,15414,43,55,
"G2200490","1980","Louisiana","22","Jackson","049","JACKSON",11790,5522,0,9,
"G2200510","1980","Louisiana","22","Jefferson","051","JEFFERSON",380701,63153,1514,6117,
"G2200530","1980","Louisiana","22","Jefferson Davis","053","JEFFERSON DAVIS",25909,6135,56,46,
"G2200550","1980","Louisiana","22","Lafayette","055","LAFAYETTE",118145,30357,117,936,
"G2200570","1980","Louisiana","22","Lafourche","057","LAFOURCHE",71973,9205,964,213,
"G2200590","1980","Louisiana","22","La Salle","059","LA SALLE",15219,1583,148,51,
"G2200610","1980","Louisiana","22","Lincoln","061","LINCOLN",24659,14590,85,155,
"G2200630","1980","Louisiana","22","Livingston","063","LIVINGSTON",54495,4039,113,105,
"G2200650","1980","Louisiana","22","Madison","065","MADISON",6460,9364,25,0,
"G2200670","1980","Louisiana","22","Morehouse","067","MOREHOUSE",20775,13980,32,8,
"G2200690","1980","Louisiana","22","Natchitoches","069","NATCHITOCHES",25063,14450,75,83,
"G2200710","1980","Louisiana","22","Orleans","071","ORLEANS",238192,308039,623,7458,
"G2200730","1980","Louisiana","22","Ouachita","073","OUACHITA",97682,40701,133,352,
"G2200750","1980","Louisiana","22","Plaquemines","075","PLAQUEMINES",20019,5502,311,125,
"G2200770","1980","Louisiana","22","Pointe Coupee","077","POINTE COUPEE",13913,9998,20,76,
"G2200790","1980","Louisiana","22","Rapides","079","RAPIDES",97488,36346,506,692,
"G2200810","1980","Louisiana","22","Red River","081","RED RIVER",6614,3793,13,5,
"G2200830","1980","Louisiana","22","Richland","083","RICHLAND",14300,7851,7,16,
"G2200850","1980","Louisiana","22","Sabine","085","SABINE",19715,4694,737,17,
"G2200870","1980","Louisiana","22","St Bernard","087","ST. BERNARD",60961,2391,283,278,
"G2200890","1980","Louisiana","22","St Charles","089","ST. CHARLES",27510,9494,104,60,
"G2200910","1980","Louisiana","22","St Helena","091","ST. HELENA",4760,5059,1,7,
"G2200930","1980","Louisiana","22","St James","093","ST. JAMES",11311,10156,0,28,
"G2200950","1980","Louisiana","22","St John The Baptist","095","ST. JOHN THE BAPTIST",19617,12175,41,39,
"G2200970","1980","Louisiana","22","St Landry","097","ST. LANDRY",51960,31936,77,82,
"G2200990","1980","Louisiana","22","St Martin","099","ST. MARTIN",26814,13185,42,137,
"G2201010","1980","Louisiana","22","St Mary","101","ST. MARY",44777,18485,334,503,
"G2201030","1980","Louisiana","22","St Tammany","103","ST. TAMMANY",96046,13826,390,378,
"G2201050","1980","Louisiana","22","Tangipahoa","105","TANGIPAHOA",56042,24295,134,101,
"G2201070","1980","Louisiana","22","Tensas","107","TENSAS",3855,4659,0,11,
"G2201090","1980","Louisiana","22","Terrebonne","109","TERREBONNE",76192,14596,3188,204,
"G2201110","1980","Louisiana","22","Union","111","UNION",14981,6166,0,9,
"G2201130","1980","Louisiana","22","Vermilion","113","VERMILION",41756,6425,59,197,
"G2201150","1980","Louisiana","22","Vernon","115","VERNON",41317,9764,300,925,
"G2201170","1980","Louisiana","22","Washington","117","WASHINGTON",30725,13308,83,60,
"G2201190","1980","Louisiana","22","Webster","119","WEBSTER",29503,13937,94,49,
"G2201210","1980","Louisiana","22","West Baton Rouge","121","WEST BATON ROUGE",11411,7626,9,15,
"G2201230","1980","Louisiana","22","West Carroll","123","WEST CARROLL",10774,2099,26,23,
"G2201250","1980","Louisiana","22","West Feliciana","125","WEST FELICIANA",5098,7061,12,15,
"G2201270","1980","Louisiana","22","Winn","127","WINN",12362,4873,8,7,
"G2300010","1980","Maine","23","Androscoggin","001","ANDROSCOGGIN",98967,326,135,172,
"G2300030","1980","Maine","23","Aroostook","003","AROOSTOOK",89225,884,587,461,
"G2300050","1980","Maine","23","Cumberland","005","CUMBERLAND",213232,1010,361,960,
"G2300070","1980","Maine","23","Franklin","007","FRANKLIN",27011,10,29,48,
"G2300090","1980","Maine","23","Hancock","009","HANCOCK",41570,58,58,39,
"G2300110","1980","Maine","23","Kennebec","011","KENNEBEC",109038,123,314,344,
"G2300130","1980","Maine","23","Knox","013","KNOX",32814,14,61,43,
"G2300150","1980","Maine","23","Lincoln","015","LINCOLN",25626,21,32,6,
"G2300170","1980","Maine","23","Oxford","017","OXFORD",48725,48,57,118,
"G2300190","1980","Maine","23","Penobscot","019","PENOBSCOT",135307,257,1038,340,
"G2300210","1980","Maine","23","Piscataquis","021","PISCATAQUIS",17432,6,143,31,
"G2300230","1980","Maine","23","Sagadahoc","023","SAGADAHOC",28355,219,58,130,
"G2300250","1980","Maine","23","Somerset","025","SOMERSET",44858,34,96,20,
"G2300270","1980","Maine","23","Waldo","027","WALDO",28298,23,18,69,
"G2300290","1980","Maine","23","Washington","029","WASHINGTON",33879,25,998,44,
"G2300310","1980","Maine","23","York","031","YORK",138640,323,380,248,
"G2400010","1980","Maryland","24","Allegany","001","ALLEGANY",78841,1315,50,255,
"G2400030","1980","Maryland","24","Anne Arundel","003","ANNE ARUNDEL",321762,42439,765,4767,
"G2400050","1980","Maryland","24","Baltimore","005","BALTIMORE",591157,53432,954,9199,
"G2400090","1980","Maryland","24","Calvert","009","CALVERT",26861,7670,22,66,
"G2400110","1980","Maryland","24","Caroline","011","CAROLINE",19096,3953,22,18,
"G2400130","1980","Maryland","24","Carroll","013","CARROLL",92965,2830,66,386,
"G2400150","1980","Maryland","24","Cecil","015","CECIL",56942,3168,39,146,
"G2400170","1980","Maryland","24","Charles","017","CHARLES",56797,14731,596,490,
"G2400190","1980","Maryland","24","Dorchester","019","DORCHESTER",21416,9088,3,69,
"G2400210","1980","Maryland","24","Frederick","021","FREDERICK",107461,6277,140,764,
"G2400230","1980","Maryland","24","Garrett","023","GARRETT",26367,55,32,30,
